variante,algoritmo,tamanio,corridas,factibles_pct,metrica,media,mediana,desviacion_muestral,mejor,peor
BASE,RECOCIDO_SIMULADO,50,30,100,evaluaciones,4831.666667,4841,107.09111,4581,5061
BASE,RECOCIDO_SIMULADO,50,30,100,cumplimientoPct,28,28,0,28,28
BASE,RECOCIDO_SIMULADO,50,30,100,cumplimientoPrioritariosPct,7.142857,7.142857,0,7.142857,7.142857
BASE,RECOCIDO_SIMULADO,50,30,100,retrasoHoras,1045.380056,1044.956667,1.205971,1043.385,1047.276667
BASE,RECOCIDO_SIMULADO,50,30,100,tiempoAtencionHoras,1947.719944,1947.54,4.155234,1940.79,1957.253333
BASE,RECOCIDO_SIMULADO,50,30,100,noAsignados,0,0,0,0,0
BASE,RECOCIDO_SIMULADO,50,30,100,costo,17218.533333,17244,673.24268,15786,18780
BASE,RECOCIDO_SIMULADO,50,30,100,distanciaKm,2586.066667,2593,101.543241,2400,2736
BASE,RECOCIDO_SIMULADO,50,30,100,utilizacionPct,74.019608,74.019608,0,74.019608,74.019608
BASE,GENETICO,100,30,100,objetivo,410246.083389,410036.456667,9391.833212,387596.401667,428803.788333
BASE,GENETICO,100,30,100,tiempoMs,930.259127,912.7708,101.560894,728.5612,1110.3273
BASE,GENETICO,100,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,GENETICO,100,30,100,cumplimientoPct,12.933333,13,0.827682,14,11
BASE,GENETICO,100,30,100,cumplimientoPrioritariosPct,8.11828,8.064516,1.233694,9.677419,4.83871
BASE,GENETICO,100,30,100,retrasoHoras,3073.878833,3079.765833,119.536692,2806.333333,3295.025
BASE,GENETICO,100,30,100,tiempoAtencionHoras,4691.533389,4676.714167,133.522395,4344.316667,4970.178333
BASE,GENETICO,100,30,100,noAsignados,19.633333,20,0.927857,18,22
BASE,GENETICO,100,30,100,costo,22126.933333,21936,961.973078,20282,23964
BASE,GENETICO,100,30,100,distanciaKm,3563.8,3545,137.258226,3294,3832
BASE,GENETICO,100,30,100,utilizacionPct,89.730392,89.828431,2.022513,93.872549,85.539216
BASE,RECOCIDO_SIMULADO,100,30,100,objetivo,550595.668111,551403.8525,1836.411121,547582.071667,552704.216667
BASE,RECOCIDO_SIMULADO,100,30,100,tiempoMs,155.440517,155.79995,4.210186,144.4124,162.3783
BASE,RECOCIDO_SIMULADO,100,30,100,evaluaciones,4866.333333,4861,131.08916,4501,5101
BASE,RECOCIDO_SIMULADO,100,30,100,cumplimientoPct,6.333333,6,0.546672,7,5
BASE,RECOCIDO_SIMULADO,100,30,100,cumplimientoPrioritariosPct,2.365591,1.612903,0.818413,3.225806,1.612903
BASE,RECOCIDO_SIMULADO,100,30,100,retrasoHoras,4607.570167,4606.015833,6.613535,4596.995,4619.695
BASE,RECOCIDO_SIMULADO,100,30,100,tiempoAtencionHoras,6338.651444,6325.49,23.007891,6314.766667,6375.405
BASE,RECOCIDO_SIMULADO,100,30,100,noAsignados,16.7,17,0.466092,16,17
BASE,RECOCIDO_SIMULADO,100,30,100,costo,24102.333333,24187,564.714657,22940,25362
BASE,RECOCIDO_SIMULADO,100,30,100,distanciaKm,3895.933333,3893,92.14903,3730,4108
BASE,RECOCIDO_SIMULADO,100,30,100,utilizacionPct,98.366013,98.039216,0.442832,99.019608,98.039216
