variante,escenario,tamanio,instancia,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial
BASE,N025-I01,25,1,22,64,RECOCIDO_SIMULADO,29.9942,4541,22596.081667,609.748333,219.863333,0,0,true,true,48,26.666667,10576,1460,42.401961,295.767732
BASE,N025-I01,25,1,23,65,RECOCIDO_SIMULADO,28.9456,4581,22618.156667,610.823333,220.073333,0,0,true,true,48,26.666667,11580,1598,42.401961,302.383303
BASE,N025-I01,25,1,23,65,GENETICO,290.1749,9060,22544.381667,604.548333,219.398333,0,0,true,true,48,26.666667,10600,1488,42.401961,
BASE,N025-I01,25,1,24,66,GENETICO,297.3893,9060,22555.336667,605.003333,219.503333,0,0,true,true,48,26.666667,10796,1516,42.401961,
BASE,N025-I01,25,1,24,66,RECOCIDO_SIMULADO,28.5177,4461,22582.031667,609.198333,219.728333,0,0,true,true,48,26.666667,10280,1408,42.401961,265.749033
BASE,N025-I01,25,1,25,67,RECOCIDO_SIMULADO,29.9326,4461,22554.886667,607.553333,219.473333,0,0,true,true,48,26.666667,10428,1420,42.401961,259.579614
BASE,N025-I01,25,1,25,67,GENETICO,355.324,9060,22555.336667,605.003333,219.503333,0,0,true,true,48,26.666667,10796,1516,42.401961,
BASE,N025-I01,25,1,26,68,GENETICO,271.2978,9060,22535.991667,605.158333,219.308333,0,0,true,true,48,26.666667,10528,1476,42.401961,
BASE,N025-I01,25,1,26,68,RECOCIDO_SIMULADO,28.3638,4501,22608.061667,618.728333,219.893333,0,0,true,true,48,26.666667,9850,1364,42.401961,278.397369
BASE,N025-I01,25,1,27,69,RECOCIDO_SIMULADO,28.123,4461,22556.226667,608.893333,219.473333,0,0,true,true,48,26.666667,10284,1388,42.401961,264.522949
BASE,N025-I01,25,1,27,69,GENETICO,258.5227,9060,22583.421667,604.588333,219.788333,0,0,true,true,48,26.666667,10656,1508,42.401961,
BASE,N025-I01,25,1,28,70,GENETICO,318.3872,9060,22544.381667,604.548333,219.398333,0,0,true,true,48,26.666667,10600,1488,42.401961,
BASE,N025-I01,25,1,28,70,RECOCIDO_SIMULADO,29.0792,4581,22575.916667,607.583333,219.683333,0,0,true,true,48,26.666667,11644,1628,42.401961,297.784718
BASE,N025-I01,25,1,29,71,RECOCIDO_SIMULADO,28.6529,4461,22570.056667,607.723333,219.623333,0,0,true,true,48,26.666667,10772,1512,42.401961,256.219892
BASE,N025-I01,25,1,29,71,GENETICO,261.8339,9060,22555.336667,605.003333,219.503333,0,0,true,true,48,26.666667,10796,1516,42.401961,
BASE,N050-I01,50,1,0,42,GENETICO,222.1565,9060,106348.105,1940.438333,1044.076667,0,0,true,true,28,7.142857,16860,2584,74.019608,
BASE,N050-I01,50,1,0,42,RECOCIDO_SIMULADO,50.7025,4861,106377.758333,1941.091667,1044.366667,0,0,true,true,28,7.142857,15786,2416,74.019608,434.921985
BASE,N050-I01,50,1,1,43,RECOCIDO_SIMULADO,47.2637,4621,106350.138333,1952.138333,1043.98,0,0,true,true,28,7.142857,16324,2444,74.019608,325.850281
BASE,N050-I01,50,1,1,43,GENETICO,425.7894,9060,104692.463333,1861.963333,978.305,1,0,true,true,28,7.142857,15448,2338,71.568627,
BASE,N050-I01,50,1,2,44,GENETICO,196.3847,9060,106347.705,1940.038333,1044.076667,0,0,true,true,28,7.142857,16268,2510,74.019608,
BASE,N050-I01,50,1,2,44,RECOCIDO_SIMULADO,50.0303,4821,106628.836667,1956.836667,1046.72,0,0,true,true,28,7.142857,18394,2676,74.019608,416.25569
BASE,N050-I01,50,1,3,45,RECOCIDO_SIMULADO,49.8695,4861,106393.853333,1948.353333,1044.455,0,0,true,true,28,7.142857,16864,2494,74.019608,436.051889
BASE,N050-I01,50,1,3,45,GENETICO,197.3933,9060,106348.105,1940.438333,1044.076667,0,0,true,true,28,7.142857,16236,2506,74.019608,
BASE,N050-I01,50,1,4,46,GENETICO,287.5802,9060,104707.861667,1863.861667,978.44,1,0,true,true,28,7.142857,15884,2430,71.568627,
BASE,N050-I01,50,1,4,46,RECOCIDO_SIMULADO,46.0453,4581,106636.153333,1952.32,1046.838333,0,0,true,true,28,7.142857,17650,2630,74.019608,307.965079
BASE,N050-I01,50,1,5,47,RECOCIDO_SIMULADO,49.181,4781,106378.213333,1945.713333,1044.325,0,0,true,true,28,7.142857,17170,2496,74.019608,393.603909
BASE,N050-I01,50,1,5,47,GENETICO,189.753,9060,106347.705,1940.038333,1044.076667,0,0,true,true,28,7.142857,16268,2510,74.019608,
BASE,N050-I01,50,1,6,48,GENETICO,189.6459,9060,106348.105,1940.438333,1044.076667,0,0,true,true,28,7.142857,16236,2506,74.019608,
BASE,N050-I01,50,1,6,48,RECOCIDO_SIMULADO,48.2002,4661,106393.241667,1942.241667,1044.51,0,0,true,true,28,7.142857,16398,2524,74.019608,335.632007
BASE,N050-I01,50,1,7,49,RECOCIDO_SIMULADO,48.9033,4781,106571.531667,1947.531667,1046.24,0,0,true,true,28,7.142857,17820,2736,74.019608,390.441648
BASE,N050-I01,50,1,7,49,GENETICO,216.8226,9060,106347.705,1940.038333,1044.076667,0,0,true,true,28,7.142857,16268,2510,74.019608,
BASE,N050-I01,50,1,8,50,GENETICO,210.38,9060,106266.3,1939.133333,1043.271667,0,0,true,true,28,7.142857,16592,2552,74.019608,
BASE,N050-I01,50,1,8,50,RECOCIDO_SIMULADO,48.1778,4701,106538.421667,1947.421667,1045.91,0,0,true,true,28,7.142857,17794,2698,74.019608,347.918625
BASE,N050-I01,50,1,9,51,RECOCIDO_SIMULADO,50.3287,4861,106440.408333,1950.741667,1044.896667,0,0,true,true,28,7.142857,17258,2572,74.019608,434.892299
BASE,N050-I01,50,1,9,51,GENETICO,191.9842,9060,106348.105,1940.438333,1044.076667,0,0,true,true,28,7.142857,16860,2584,74.019608,
BASE,N050-I01,50,1,10,52,GENETICO,274.9615,9060,106236.168333,1937.168333,1042.99,0,0,true,true,28,7.142857,15822,2514,74.019608,
BASE,N050-I01,50,1,10,52,RECOCIDO_SIMULADO,49.5348,4861,106351.833333,1951.333333,1044.005,0,0,true,true,28,7.142857,16946,2476,74.019608,438.543257
BASE,N050-I01,50,1,11,53,RECOCIDO_SIMULADO,49.2034,4901,106392.33,1947.663333,1044.446667,0,0,true,true,28,7.142857,16156,2400,74.019608,453.233219
BASE,N050-I01,50,1,11,53,GENETICO,239.8102,9060,106252.516667,1937.516667,1043.15,0,0,true,true,28,7.142857,15906,2468,74.019608,
BASE,N050-I01,50,1,12,54,GENETICO,222.2777,9060,106348.105,1940.438333,1044.076667,0,0,true,true,28,7.142857,16860,2584,74.019608,
BASE,N050-I01,50,1,12,54,RECOCIDO_SIMULADO,48.9453,4781,106422.123333,1940.79,1044.813333,0,0,true,true,28,7.142857,17818,2734,74.019608,385.683425
BASE,N050-I01,50,1,13,55,RECOCIDO_SIMULADO,49.4023,4821,106671.755,1944.088333,1047.276667,0,0,true,true,28,7.142857,16728,2560,74.019608,419.222231
BASE,N050-I01,50,1,13,55,GENETICO,216.1088,9060,106292.316667,1938.15,1043.541667,0,0,true,true,28,7.142857,15992,2510,74.019608,
BASE,N050-I01,50,1,14,56,GENETICO,191.5356,9060,106348.105,1940.438333,1044.076667,0,0,true,true,28,7.142857,16860,2584,74.019608,
BASE,N050-I01,50,1,14,56,RECOCIDO_SIMULADO,51.3287,4901,106421.435,1952.268333,1044.691667,0,0,true,true,28,7.142857,17990,2710,74.019608,455.705516
BASE,N050-I01,50,1,15,57,RECOCIDO_SIMULADO,47.2858,4741,106286.048333,1947.548333,1043.385,0,0,true,true,28,7.142857,17380,2624,74.019608,379.331152
BASE,N050-I01,50,1,15,57,GENETICO,262.5083,9060,105293.651667,1865.651667,984.28,1,0,true,true,28,7.142857,16188,2488,71.568627,
BASE,N050-I01,50,1,16,58,GENETICO,187.0098,9060,106347.705,1940.038333,1044.076667,0,0,true,true,28,7.142857,16268,2510,74.019608,
BASE,N050-I01,50,1,16,58,RECOCIDO_SIMULADO,49.0452,4821,106396.365,1952.365,1044.44,0,0,true,true,28,7.142857,16388,2446,74.019608,412.237649
BASE,N050-I01,50,1,17,59,RECOCIDO_SIMULADO,48.4506,4781,106508.048333,1947.048333,1045.61,0,0,true,true,28,7.142857,16974,2584,74.019608,394.295626
BASE,N050-I01,50,1,17,59,GENETICO,334.5345,9060,104781.746667,1861.246667,979.205,1,0,true,true,28,7.142857,15852,2470,71.568627,
BASE,N050-I01,50,1,18,60,GENETICO,209.0839,9060,106348.105,1940.438333,1044.076667,0,0,true,true,28,7.142857,16236,2506,74.019608,
BASE,N050-I01,50,1,18,60,RECOCIDO_SIMULADO,48.921,4781,106610.255,1943.755,1046.665,0,0,true,true,28,7.142857,17920,2728,74.019608,387.502502
BASE,N050-I01,50,1,19,61,RECOCIDO_SIMULADO,49.9765,4861,106417.573333,1946.573333,1044.71,0,0,true,true,28,7.142857,16904,2482,74.019608,441.324296
BASE,N050-I01,50,1,19,61,GENETICO,197.734,9060,106348.205,1940.538333,1044.076667,0,0,true,true,28,7.142857,16604,2552,74.019608,
BASE,N050-I01,50,1,20,62,GENETICO,189.1581,9060,106348.105,1940.438333,1044.076667,0,0,true,true,28,7.142857,16236,2506,74.019608,
BASE,N050-I01,50,1,20,62,RECOCIDO_SIMULADO,50.4042,4861,106520.336667,1948.17,1045.721667,0,0,true,true,28,7.142857,17556,2650,74.019608,426.611161
BASE,N050-I01,50,1,21,63,RECOCIDO_SIMULADO,49.8604,4821,106664.63,1943.463333,1047.211667,0,0,true,true,28,7.142857,17400,2602,74.019608,411.550894
BASE,N050-I01,50,1,21,63,GENETICO,206.4756,9060,106347.705,1940.038333,1044.076667,0,0,true,true,28,7.142857,16268,2510,74.019608,
BASE,N050-I01,50,1,22,64,GENETICO,249.0242,9060,106197.101667,1938.601667,1042.585,0,0,true,true,28,7.142857,16222,2512,74.019608,
BASE,N050-I01,50,1,22,64,RECOCIDO_SIMULADO,51.5197,5021,106450.221667,1948.555,1045.016667,0,0,true,true,28,7.142857,17380,2664,74.019608,529.891884
BASE,N050-I01,50,1,23,65,RECOCIDO_SIMULADO,49.93,4901,106588.895,1949.061667,1046.398333,0,0,true,true,28,7.142857,17612,2622,74.019608,464.89929
BASE,N050-I01,50,1,23,65,GENETICO,189.398,9060,106347.705,1940.038333,1044.076667,0,0,true,true,28,7.142857,16268,2510,74.019608,
BASE,N050-I01,50,1,24,66,GENETICO,229.5059,9060,106348.105,1940.438333,1044.076667,0,0,true,true,28,7.142857,16860,2584,74.019608,
BASE,N050-I01,50,1,24,66,RECOCIDO_SIMULADO,48.9001,4861,106671.755,1944.088333,1047.276667,0,0,true,true,28,7.142857,16728,2560,74.019608,441.694224
BASE,N050-I01,50,1,25,67,RECOCIDO_SIMULADO,51.2404,4941,106590.551667,1944.051667,1046.465,0,0,true,true,28,7.142857,17230,2616,74.019608,477.863071
BASE,N050-I01,50,1,25,67,GENETICO,273.6749,9060,106337.466667,1938.3,1043.991667,0,0,true,true,28,7.142857,16424,2564,74.019608,
BASE,N050-I01,50,1,26,68,GENETICO,190.8891,9060,106347.705,1940.038333,1044.076667,0,0,true,true,28,7.142857,16268,2510,74.019608,
BASE,N050-I01,50,1,26,68,RECOCIDO_SIMULADO,51.0524,5061,106403.2,1948.866667,1044.543333,0,0,true,true,28,7.142857,17568,2706,74.019608,577.548156
BASE,N050-I01,50,1,27,69,RECOCIDO_SIMULADO,51.1776,4981,106671.755,1944.088333,1047.276667,0,0,true,true,28,7.142857,16728,2560,74.019608,500.157844
BASE,N050-I01,50,1,27,69,GENETICO,206.0002,9060,106348.105,1940.438333,1044.076667,0,0,true,true,28,7.142857,16236,2506,74.019608,
BASE,N050-I01,50,1,28,70,GENETICO,660.1002,9060,105199.603333,1861.936667,983.376667,1,0,true,true,28,7.142857,15686,2362,71.813725,
BASE,N050-I01,50,1,28,70,RECOCIDO_SIMULADO,49.1806,4781,106522.42,1957.253333,1045.651667,0,0,true,true,28,7.142857,18780,2684,74.019608,396.017253
BASE,N050-I01,50,1,29,71,RECOCIDO_SIMULADO,49.2958,4941,106301.676667,1946.176667,1043.555,0,0,true,true,28,7.142857,16912,2488,74.019608,485.627039
BASE,N050-I01,50,1,29,71,GENETICO,192.9763,9060,106545.155,1942.488333,1046.026667,0,0,true,true,28,7.142857,16616,2546,74.019608,
BASE,N100-I01,100,1,0,42,GENETICO,878.5753,9060,416184.576667,4704.076667,3114.805,20,0,true,true,14,9.677419,20526,3312,89.705882,
BASE,N100-I01,100,1,0,42,RECOCIDO_SIMULADO,154.0905,4821,552340.171667,6335.671667,4610.045,17,0,true,true,5,1.612903,22940,3762,98.284314,419.537305
BASE,N100-I01,100,1,1,43,RECOCIDO_SIMULADO,158.8687,4981,551403.363333,6322.696667,4600.806667,17,0,true,true,6,1.612903,24606,3908,98.039216,509.817126
BASE,N100-I01,100,1,1,43,GENETICO,1028.8707,9060,419332.036667,4822.703333,3195.093333,19,0,true,true,13,9.677419,22460,3522,88.480392,
BASE,N100-I01,100,1,2,44,GENETICO,1052.5278,9060,405263.005,4600.171667,3006.628333,20,0,true,true,13,8.064516,23082,3728,87.990196,
BASE,N100-I01,100,1,2,44,RECOCIDO_SIMULADO,152.9243,4781,551721.388333,6320.388333,4604.01,17,0,true,true,7,3.225806,24410,3952,98.039216,400.767726
BASE,N100-I01,100,1,3,45,RECOCIDO_SIMULADO,156.1666,4901,551215.766667,6314.766667,4599.01,17,0,true,true,7,3.225806,23078,3738,98.039216,465.576642
BASE,N100-I01,100,1,3,45,GENETICO,925.0459,9060,410262.988333,4619.988333,3006.43,21,0,true,true,12,8.064516,22774,3632,85.539216,
BASE,N100-I01,100,1,4,46,GENETICO,1110.3273,9060,394977.65,4344.316667,2806.333333,22,0,true,true,13,8.064516,22424,3558,87.254902,
BASE,N100-I01,100,1,4,46,RECOCIDO_SIMULADO,158.0675,4981,547582.071667,6370.905,4612.111667,16,0,true,true,6,1.612903,24612,3914,99.019608,510.769427
BASE,N100-I01,100,1,5,47,RECOCIDO_SIMULADO,153.205,4861,547800.7,6373.866667,4614.268333,16,0,true,true,6,1.612903,24588,4048,99.019608,427.861958
BASE,N100-I01,100,1,5,47,GENETICO,1021.4297,9060,400920.255,4551.421667,2963.688333,20,0,true,true,13,8.064516,21982,3474,86.764706,
BASE,N100-I01,100,1,6,48,GENETICO,728.5612,9060,405473.476667,4786.31,3106.871667,18,0,true,true,13,8.064516,22200,3668,93.627451,
BASE,N100-I01,100,1,6,48,RECOCIDO_SIMULADO,154.173,4701,551704.766667,6315.766667,4603.89,17,0,true,true,7,3.225806,23716,3822,98.039216,351.145382
BASE,N100-I01,100,1,7,49,RECOCIDO_SIMULADO,148.5254,4661,551702.956667,6320.79,4603.821667,17,0,true,true,6,1.612903,23584,3854,98.039216,335.586044
BASE,N100-I01,100,1,7,49,GENETICO,876.2808,9060,401470.055,4586.055,2968.84,20,0,true,true,14,9.677419,21874,3512,90.686275,
BASE,N100-I01,100,1,8,50,GENETICO,947.5348,9060,400252.108333,4596.775,2956.553333,20,0,true,true,14,9.677419,23540,3654,88.480392,
BASE,N100-I01,100,1,8,50,RECOCIDO_SIMULADO,158.9033,4941,551404.341667,6318.841667,4600.855,17,0,true,true,6,1.612903,24242,3910,98.039216,478.228648
BASE,N100-I01,100,1,9,51,RECOCIDO_SIMULADO,155.4333,4861,551921.948333,6324.615,4605.973333,17,0,true,true,7,3.225806,23908,3880,98.039216,430.829396
BASE,N100-I01,100,1,9,51,GENETICO,842.7054,9060,406547.811667,4661.311667,3018.865,20,0,true,true,11,4.83871,21890,3554,92.892157,
BASE,N100-I01,100,1,10,52,GENETICO,993.579,9060,418537.593333,4912.926667,3236.246667,18,0,true,true,12,8.064516,23964,3832,89.705882,
BASE,N100-I01,100,1,10,52,RECOCIDO_SIMULADO,144.4124,4501,551196.4,6315.233333,4598.811667,17,0,true,true,6,1.612903,23178,3730,98.039216,270.450363
BASE,N100-I01,100,1,11,53,RECOCIDO_SIMULADO,153.7738,4901,547746.583333,6368.583333,4613.78,16,0,true,true,7,3.225806,24716,4002,99.019608,470.034679
BASE,N100-I01,100,1,11,53,GENETICO,799.8465,9060,424472.678333,4970.178333,3295.025,18,0,true,true,12,6.451613,21228,3460,93.872549,
BASE,N100-I01,100,1,12,54,GENETICO,1021.7949,9060,411290.058333,4708.725,3065.813333,20,0,true,true,13,8.064516,21994,3514,89.460784,
BASE,N100-I01,100,1,12,54,RECOCIDO_SIMULADO,159.4862,4981,552704.216667,6345.05,4613.591667,17,0,true,true,6,3.225806,24174,3902,98.284314,521.079886
BASE,N100-I01,100,1,13,55,RECOCIDO_SIMULADO,149.0824,4741,548107.625,6369.958333,4617.376667,16,0,true,true,7,3.225806,24566,3984,99.019608,383.724624
BASE,N100-I01,100,1,13,55,GENETICO,1012.3074,9060,412848.971667,4691.471667,3081.575,20,0,true,true,14,9.677419,21828,3536,87.254902,
BASE,N100-I01,100,1,14,56,GENETICO,871.2847,9060,405322.228333,4619.228333,3007.03,20,0,true,true,13,8.064516,20864,3478,87.990196,
BASE,N100-I01,100,1,14,56,RECOCIDO_SIMULADO,152.9793,4741,548341.218333,6371.718333,4619.695,16,0,true,true,6,1.612903,24814,4014,99.019608,378.023034
BASE,N100-I01,100,1,15,57,RECOCIDO_SIMULADO,159.0739,4901,552553.491667,6345.825,4612.076667,17,0,true,true,6,3.225806,24184,3878,98.284314,462.892733
BASE,N100-I01,100,1,15,57,GENETICO,819.1786,9060,422147.971667,4826.805,3223.211667,19,0,true,true,14,8.064516,21038,3414,89.95098,
BASE,N100-I01,100,1,16,58,GENETICO,835.2633,9060,402099.146667,4585.98,2975.131667,20,0,true,true,13,8.064516,21360,3416,91.176471,
BASE,N100-I01,100,1,16,58,RECOCIDO_SIMULADO,150.7287,4741,551776.263333,6325.763333,4604.505,17,0,true,true,7,3.225806,24244,3964,98.039216,365.877062
BASE,N100-I01,100,1,17,59,RECOCIDO_SIMULADO,160.8783,5021,551352.076667,6316.576667,4600.355,17,0,true,true,6,1.612903,23886,3846,98.039216,523.480222
BASE,N100-I01,100,1,17,59,GENETICO,871.0703,9060,387596.401667,4535.568333,2880.608333,19,0,true,true,14,9.677419,21434,3484,90.686275,
BASE,N100-I01,100,1,18,60,GENETICO,900.4957,9060,419891.956667,4877.456667,3200.145,19,0,true,true,12,6.451613,21376,3408,89.95098,
BASE,N100-I01,100,1,18,60,RECOCIDO_SIMULADO,158.0204,4861,551083.106667,6317.106667,4597.66,17,0,true,true,6,1.612903,23658,3848,98.039216,433.546386
BASE,N100-I01,100,1,19,61,RECOCIDO_SIMULADO,151.8685,4781,551788.455,6323.788333,4604.646667,17,0,true,true,6,1.612903,23634,3842,98.039216,394.64411
BASE,N100-I01,100,1,19,61,GENETICO,1081.3189,9060,407765.568333,4627.068333,3031.385,20,0,true,true,12,8.064516,21660,3504,87.5,
BASE,N100-I01,100,1,20,62,GENETICO,1097.3698,9060,428803.788333,4898.621667,3289.051667,19,0,true,true,13,8.064516,21814,3506,88.72549,
BASE,N100-I01,100,1,20,62,RECOCIDO_SIMULADO,152.8658,4861,547828.381667,6372.215,4614.561667,16,0,true,true,6,1.612903,24470,4006,99.019608,437.908589
BASE,N100-I01,100,1,21,63,RECOCIDO_SIMULADO,153.5775,4821,552351.443333,6337.943333,4610.135,17,0,true,true,6,3.225806,23920,3858,98.284314,416.288993
BASE,N100-I01,100,1,21,63,GENETICO,863.3147,9060,415784.648333,4791.481667,3159.931667,19,0,true,true,13,8.064516,23344,3658,90.931373,
BASE,N100-I01,100,1,22,64,GENETICO,845.0657,9060,407523.613333,4727.946667,3077.956667,19,0,true,true,13,8.064516,21462,3558,90.441176,
BASE,N100-I01,100,1,22,64,RECOCIDO_SIMULADO,160.7353,4981,551933.478333,6327.645,4606.058333,17,0,true,true,6,1.612903,24690,3982,98.039216,515.007238
BASE,N100-I01,100,1,23,65,RECOCIDO_SIMULADO,156.4817,4941,547818.636667,6369.636667,4614.49,16,0,true,true,7,3.225806,24236,3884,99.019608,479.610187
