variante,escenario,algoritmo,repeticion,semilla,iteracion,evaluaciones,mejor_F
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,131,7920,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,132,7980,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,133,8040,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,134,8100,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,135,8160,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,136,8220,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,137,8280,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,138,8340,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,139,8400,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,140,8460,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,141,8520,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,142,8580,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,143,8640,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,144,8700,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,145,8760,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,146,8820,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,147,8880,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,148,8940,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,149,9000,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,0,42,150,9060,84.448333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,0,101,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,1,141,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,2,181,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,3,221,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,4,261,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,5,301,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,6,341,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,7,381,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,8,421,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,9,461,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,10,501,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,11,541,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,12,581,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,13,621,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,14,661,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,15,701,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,16,741,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,17,781,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,18,821,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,0,42,19,861,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,0,101,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,1,141,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,2,181,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,3,221,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,4,261,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,5,301,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,6,341,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,7,381,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,8,421,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,9,461,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,10,501,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,11,541,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,12,581,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,13,621,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,14,661,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,15,701,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,16,741,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,RECOCIDO_SIMULADO,1,43,17,781,86.263333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,0,60,85.628333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,1,120,85.273333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,2,180,85.003333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,3,240,85.003333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,4,300,84.988333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,5,360,84.943333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,6,420,84.778333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,7,480,84.778333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,8,540,84.778333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,9,600,84.763333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,10,660,84.763333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,11,720,84.763333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,12,780,84.763333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,13,840,84.703333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,14,900,84.703333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,15,960,84.703333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,16,1020,84.703333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,17,1080,84.703333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,18,1140,84.703333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,19,1200,84.703333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,20,1260,84.703333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,21,1320,84.703333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,22,1380,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,23,1440,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,24,1500,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,25,1560,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,26,1620,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,27,1680,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,28,1740,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,29,1800,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,30,1860,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,31,1920,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,32,1980,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,33,2040,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,34,2100,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,35,2160,84.673333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,36,2220,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,37,2280,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,38,2340,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,39,2400,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,40,2460,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,41,2520,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,42,2580,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,43,2640,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,44,2700,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,45,2760,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,46,2820,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,47,2880,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,48,2940,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,49,3000,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,50,3060,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,51,3120,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,52,3180,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,53,3240,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,54,3300,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,55,3360,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,56,3420,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,57,3480,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,58,3540,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,59,3600,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,60,3660,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,61,3720,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,62,3780,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,63,3840,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,64,3900,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,65,3960,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,66,4020,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,67,4080,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,68,4140,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,69,4200,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,70,4260,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,71,4320,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,72,4380,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,73,4440,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,74,4500,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,75,4560,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,76,4620,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,77,4680,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,78,4740,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,79,4800,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,80,4860,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,81,4920,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,82,4980,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,83,5040,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,84,5100,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,85,5160,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,86,5220,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,87,5280,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,88,5340,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,89,5400,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,90,5460,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,91,5520,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,92,5580,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,93,5640,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,94,5700,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,95,5760,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,96,5820,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,97,5880,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,98,5940,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,99,6000,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,100,6060,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,101,6120,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,102,6180,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,103,6240,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,104,6300,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,105,6360,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,106,6420,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,107,6480,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,108,6540,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,109,6600,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,110,6660,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,111,6720,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,112,6780,84.463333
BASE,OPERACION_DIARIA-NORMAL-N01,GENETICO,1,43,113,6840,84.463333
