variante,escenario,algoritmo,repeticion,vehiculo,almacen_origen,orden,id_pedido
BASE,N025-I01,RECOCIDO_SIMULADO,0,TA04,ALM-CENTRAL,2,15
BASE,N025-I01,RECOCIDO_SIMULADO,0,TA05,ALM-CENTRAL,1,6
BASE,N025-I01,RECOCIDO_SIMULADO,0,TA06,ALM-CENTRAL,1,17
BASE,N025-I01,RECOCIDO_SIMULADO,0,TA06,ALM-CENTRAL,2,24
BASE,N025-I01,RECOCIDO_SIMULADO,0,TA07,ALM-CENTRAL,1,2
BASE,N025-I01,RECOCIDO_SIMULADO,0,TA08,ALM-CENTRAL,1,13
BASE,N025-I01,RECOCIDO_SIMULADO,0,TA09,ALM-CENTRAL,1,7
BASE,N025-I01,RECOCIDO_SIMULADO,0,TA10,ALM-CENTRAL,1,1
BASE,N025-I01,RECOCIDO_SIMULADO,0,TA10,ALM-CENTRAL,2,16
BASE,N025-I01,RECOCIDO_SIMULADO,0,TM02,ALM-CENTRAL,1,18
BASE,N025-I01,RECOCIDO_SIMULADO,0,TM04,ALM-CENTRAL,1,20
BASE,N025-I01,RECOCIDO_SIMULADO,0,TM05,ALM-CENTRAL,1,19
BASE,N025-I01,RECOCIDO_SIMULADO,0,TM07,ALM-CENTRAL,1,22
BASE,N025-I01,RECOCIDO_SIMULADO,0,TM09,ALM-CENTRAL,1,23
BASE,N025-I01,RECOCIDO_SIMULADO,0,TM10,ALM-CENTRAL,1,14
BASE,N025-I01,RECOCIDO_SIMULADO,0,TM12,ALM-CENTRAL,1,8
BASE,N025-I01,RECOCIDO_SIMULADO,0,TM13,ALM-CENTRAL,1,10
BASE,N025-I01,RECOCIDO_SIMULADO,0,TM14,ALM-CENTRAL,1,4
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA01,ALM-CENTRAL,1,5
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA01,ALM-CENTRAL,2,10
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA02,ALM-CENTRAL,1,17
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA02,ALM-CENTRAL,2,12
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA03,ALM-CENTRAL,1,7
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA04,ALM-CENTRAL,1,20
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA05,ALM-CENTRAL,1,8
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA06,ALM-CENTRAL,1,2
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA06,ALM-CENTRAL,2,9
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA07,ALM-CENTRAL,1,13
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA07,ALM-CENTRAL,2,16
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA08,ALM-CENTRAL,1,6
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA08,ALM-CENTRAL,2,24
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA09,ALM-CENTRAL,1,21
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA10,ALM-CENTRAL,1,3
BASE,N025-I01,RECOCIDO_SIMULADO,1,TA10,ALM-CENTRAL,2,25
BASE,N025-I01,RECOCIDO_SIMULADO,1,TM01,ALM-CENTRAL,1,4
BASE,N025-I01,RECOCIDO_SIMULADO,1,TM01,ALM-CENTRAL,2,15
BASE,N025-I01,RECOCIDO_SIMULADO,1,TM03,ALM-CENTRAL,1,18
BASE,N025-I01,RECOCIDO_SIMULADO,1,TM04,ALM-CENTRAL,1,1
BASE,N025-I01,RECOCIDO_SIMULADO,1,TM05,ALM-CENTRAL,1,11
BASE,N025-I01,RECOCIDO_SIMULADO,1,TM08,ALM-CENTRAL,1,14
BASE,N025-I01,RECOCIDO_SIMULADO,1,TM10,ALM-CENTRAL,1,23
BASE,N025-I01,RECOCIDO_SIMULADO,1,TM12,ALM-CENTRAL,1,22
BASE,N025-I01,RECOCIDO_SIMULADO,1,TM13,ALM-CENTRAL,1,19
BASE,N025-I01,GENETICO,1,TA01,ALM-CENTRAL,1,5
BASE,N025-I01,GENETICO,1,TA01,ALM-CENTRAL,2,24
BASE,N025-I01,GENETICO,1,TA02,ALM-CENTRAL,1,7
BASE,N025-I01,GENETICO,1,TA02,ALM-CENTRAL,2,17
BASE,N025-I01,GENETICO,1,TA03,ALM-CENTRAL,1,6
BASE,N025-I01,GENETICO,1,TA04,ALM-CENTRAL,1,20
BASE,N025-I01,GENETICO,1,TA05,ALM-CENTRAL,1,8
BASE,N025-I01,GENETICO,1,TA06,ALM-CENTRAL,1,3
BASE,N025-I01,GENETICO,1,TA06,ALM-CENTRAL,2,16
BASE,N025-I01,GENETICO,1,TA07,ALM-CENTRAL,1,11
BASE,N025-I01,GENETICO,1,TA08,ALM-CENTRAL,1,1
BASE,N025-I01,GENETICO,1,TA09,ALM-CENTRAL,1,13
BASE,N025-I01,GENETICO,1,TA09,ALM-CENTRAL,2,25
BASE,N025-I01,GENETICO,1,TA10,ALM-CENTRAL,1,2
BASE,N025-I01,GENETICO,1,TA10,ALM-CENTRAL,2,9
BASE,N025-I01,GENETICO,1,TM01,ALM-CENTRAL,1,21
BASE,N025-I01,GENETICO,1,TM02,ALM-CENTRAL,1,4
BASE,N025-I01,GENETICO,1,TM03,ALM-CENTRAL,1,10
BASE,N025-I01,GENETICO,1,TM04,ALM-CENTRAL,1,19
BASE,N025-I01,GENETICO,1,TM05,ALM-CENTRAL,1,12
BASE,N025-I01,GENETICO,1,TM06,ALM-CENTRAL,1,23
BASE,N025-I01,GENETICO,1,TM07,ALM-CENTRAL,1,15
BASE,N025-I01,GENETICO,1,TM08,ALM-CENTRAL,1,18
BASE,N025-I01,GENETICO,1,TM09,ALM-CENTRAL,1,14
BASE,N025-I01,GENETICO,1,TM10,ALM-CENTRAL,1,22
BASE,N025-I01,GENETICO,2,TA01,ALM-CENTRAL,1,3
BASE,N025-I01,GENETICO,2,TA01,ALM-CENTRAL,2,16
BASE,N025-I01,GENETICO,2,TA02,ALM-CENTRAL,1,4
BASE,N025-I01,GENETICO,2,TA02,ALM-CENTRAL,2,5
BASE,N025-I01,GENETICO,2,TA03,ALM-CENTRAL,1,6
BASE,N025-I01,GENETICO,2,TA03,ALM-CENTRAL,2,24
BASE,N025-I01,GENETICO,2,TA04,ALM-CENTRAL,1,2
BASE,N025-I01,GENETICO,2,TA04,ALM-CENTRAL,2,17
BASE,N025-I01,GENETICO,2,TA05,ALM-CENTRAL,1,8
BASE,N025-I01,GENETICO,2,TA06,ALM-CENTRAL,1,7
BASE,N025-I01,GENETICO,2,TA07,ALM-CENTRAL,1,11
BASE,N025-I01,GENETICO,2,TA07,ALM-CENTRAL,2,9
BASE,N025-I01,GENETICO,2,TA08,ALM-CENTRAL,1,1
BASE,N025-I01,GENETICO,2,TA09,ALM-CENTRAL,1,13
BASE,N025-I01,GENETICO,2,TA09,ALM-CENTRAL,2,25
BASE,N025-I01,GENETICO,2,TA10,ALM-CENTRAL,1,20
BASE,N025-I01,GENETICO,2,TM01,ALM-CENTRAL,1,21
BASE,N025-I01,GENETICO,2,TM02,ALM-CENTRAL,1,23
BASE,N025-I01,GENETICO,2,TM03,ALM-CENTRAL,1,10
BASE,N025-I01,GENETICO,2,TM04,ALM-CENTRAL,1,19
BASE,N025-I01,GENETICO,2,TM05,ALM-CENTRAL,1,12
BASE,N025-I01,GENETICO,2,TM06,ALM-CENTRAL,1,14
BASE,N025-I01,GENETICO,2,TM07,ALM-CENTRAL,1,15
BASE,N025-I01,GENETICO,2,TM08,ALM-CENTRAL,1,18
BASE,N025-I01,GENETICO,2,TM09,ALM-CENTRAL,1,22
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA01,ALM-CENTRAL,1,21
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA02,ALM-CENTRAL,1,3
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA03,ALM-CENTRAL,1,8
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA03,ALM-CENTRAL,2,25
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA03,ALM-CENTRAL,3,16
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA04,ALM-CENTRAL,1,6
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA04,ALM-CENTRAL,2,9
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA05,ALM-CENTRAL,1,17
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA06,ALM-CENTRAL,1,11
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA06,ALM-CENTRAL,2,12
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA07,ALM-CENTRAL,1,1
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA07,ALM-CENTRAL,2,14
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA08,ALM-CENTRAL,1,20
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA08,ALM-CENTRAL,2,24
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA09,ALM-CENTRAL,1,13
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA10,ALM-CENTRAL,1,5
BASE,N025-I01,RECOCIDO_SIMULADO,2,TA10,ALM-CENTRAL,2,18
BASE,N025-I01,RECOCIDO_SIMULADO,2,TM01,ALM-CENTRAL,1,10
BASE,N025-I01,RECOCIDO_SIMULADO,2,TM02,ALM-CENTRAL,1,23
BASE,N025-I01,RECOCIDO_SIMULADO,2,TM03,ALM-CENTRAL,1,4
BASE,N025-I01,RECOCIDO_SIMULADO,2,TM04,ALM-CENTRAL,1,22
BASE,N025-I01,RECOCIDO_SIMULADO,2,TM08,ALM-CENTRAL,1,19
BASE,N025-I01,RECOCIDO_SIMULADO,2,TM11,ALM-CENTRAL,1,7
BASE,N025-I01,RECOCIDO_SIMULADO,2,TM12,ALM-CENTRAL,1,2
BASE,N025-I01,RECOCIDO_SIMULADO,2,TM15,ALM-CENTRAL,1,15
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA01,ALM-CENTRAL,1,20
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA01,ALM-CENTRAL,2,24
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA02,ALM-CENTRAL,1,3
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA03,ALM-CENTRAL,1,6
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA04,ALM-CENTRAL,1,13
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA04,ALM-CENTRAL,2,12
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA05,ALM-CENTRAL,1,5
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA05,ALM-CENTRAL,2,25
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA06,ALM-CENTRAL,1,17
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA06,ALM-CENTRAL,2,22
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA07,ALM-CENTRAL,1,2
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA07,ALM-CENTRAL,2,18
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA08,ALM-CENTRAL,1,21
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA09,ALM-CENTRAL,1,1
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA09,ALM-CENTRAL,2,16
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA10,ALM-CENTRAL,1,8
BASE,N025-I01,RECOCIDO_SIMULADO,3,TA10,ALM-CENTRAL,2,9
BASE,N025-I01,RECOCIDO_SIMULADO,3,TM01,ALM-CENTRAL,1,7
BASE,N025-I01,RECOCIDO_SIMULADO,3,TM02,ALM-CENTRAL,1,11
BASE,N025-I01,RECOCIDO_SIMULADO,3,TM04,ALM-CENTRAL,1,4
BASE,N025-I01,RECOCIDO_SIMULADO,3,TM08,ALM-CENTRAL,1,19
BASE,N025-I01,RECOCIDO_SIMULADO,3,TM09,ALM-CENTRAL,1,14
BASE,N025-I01,RECOCIDO_SIMULADO,3,TM10,ALM-CENTRAL,1,15
BASE,N025-I01,RECOCIDO_SIMULADO,3,TM11,ALM-CENTRAL,1,10
BASE,N025-I01,RECOCIDO_SIMULADO,3,TM13,ALM-CENTRAL,1,23
BASE,N025-I01,GENETICO,3,TA01,ALM-CENTRAL,1,3
BASE,N025-I01,GENETICO,3,TA01,ALM-CENTRAL,2,16
BASE,N025-I01,GENETICO,3,TA02,ALM-CENTRAL,1,2
BASE,N025-I01,GENETICO,3,TA02,ALM-CENTRAL,2,9
BASE,N025-I01,GENETICO,3,TA03,ALM-CENTRAL,1,6
BASE,N025-I01,GENETICO,3,TA04,ALM-CENTRAL,1,20
BASE,N025-I01,GENETICO,3,TA05,ALM-CENTRAL,1,8
BASE,N025-I01,GENETICO,3,TA06,ALM-CENTRAL,1,7
BASE,N025-I01,GENETICO,3,TA07,ALM-CENTRAL,1,13
BASE,N025-I01,GENETICO,3,TA07,ALM-CENTRAL,2,25
BASE,N025-I01,GENETICO,3,TA08,ALM-CENTRAL,1,1
BASE,N025-I01,GENETICO,3,TA09,ALM-CENTRAL,1,5
BASE,N025-I01,GENETICO,3,TA09,ALM-CENTRAL,2,24
BASE,N025-I01,GENETICO,3,TA10,ALM-CENTRAL,1,17
BASE,N025-I01,GENETICO,3,TM01,ALM-CENTRAL,1,21
BASE,N025-I01,GENETICO,3,TM02,ALM-CENTRAL,1,23
BASE,N025-I01,GENETICO,3,TM03,ALM-CENTRAL,1,10
BASE,N025-I01,GENETICO,3,TM04,ALM-CENTRAL,1,19
BASE,N025-I01,GENETICO,3,TM05,ALM-CENTRAL,1,15
BASE,N025-I01,GENETICO,3,TM06,ALM-CENTRAL,1,14
BASE,N025-I01,GENETICO,3,TM07,ALM-CENTRAL,1,22
BASE,N025-I01,GENETICO,3,TM08,ALM-CENTRAL,1,4
BASE,N025-I01,GENETICO,3,TM09,ALM-CENTRAL,1,11
BASE,N025-I01,GENETICO,3,TM10,ALM-CENTRAL,1,12
BASE,N025-I01,GENETICO,3,TM11,ALM-CENTRAL,1,18
BASE,N025-I01,GENETICO,4,TA01,ALM-CENTRAL,1,3
BASE,N025-I01,GENETICO,4,TA01,ALM-CENTRAL,2,16
BASE,N025-I01,GENETICO,4,TA02,ALM-CENTRAL,1,6
BASE,N025-I01,GENETICO,4,TA02,ALM-CENTRAL,2,24
BASE,N025-I01,GENETICO,4,TA03,ALM-CENTRAL,1,7
BASE,N025-I01,GENETICO,4,TA04,ALM-CENTRAL,1,17
BASE,N025-I01,GENETICO,4,TA05,ALM-CENTRAL,1,8
BASE,N025-I01,GENETICO,4,TA06,ALM-CENTRAL,1,20
BASE,N025-I01,GENETICO,4,TA07,ALM-CENTRAL,1,5
BASE,N025-I01,GENETICO,4,TA07,ALM-CENTRAL,2,9
BASE,N025-I01,GENETICO,4,TA08,ALM-CENTRAL,1,1
BASE,N025-I01,GENETICO,4,TA09,ALM-CENTRAL,1,13
BASE,N025-I01,GENETICO,4,TA09,ALM-CENTRAL,2,25
BASE,N025-I01,GENETICO,4,TA10,ALM-CENTRAL,1,21
BASE,N025-I01,GENETICO,4,TM01,ALM-CENTRAL,1,4
BASE,N025-I01,GENETICO,4,TM02,ALM-CENTRAL,1,23
BASE,N025-I01,GENETICO,4,TM03,ALM-CENTRAL,1,10
BASE,N025-I01,GENETICO,4,TM04,ALM-CENTRAL,1,19
BASE,N025-I01,GENETICO,4,TM05,ALM-CENTRAL,1,12
BASE,N025-I01,GENETICO,4,TM06,ALM-CENTRAL,1,14
BASE,N025-I01,GENETICO,4,TM07,ALM-CENTRAL,1,15
BASE,N025-I01,GENETICO,4,TM08,ALM-CENTRAL,1,18
BASE,N025-I01,GENETICO,4,TM09,ALM-CENTRAL,1,22
BASE,N025-I01,GENETICO,4,TM10,ALM-CENTRAL,1,2
BASE,N025-I01,GENETICO,4,TM12,ALM-CENTRAL,1,11
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA01,ALM-CENTRAL,1,4
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA01,ALM-CENTRAL,2,19
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA02,ALM-CENTRAL,1,2
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA03,ALM-CENTRAL,1,17
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA03,ALM-CENTRAL,2,25
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA04,ALM-CENTRAL,1,20
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA05,ALM-CENTRAL,1,5
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA05,ALM-CENTRAL,2,9
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA05,ALM-CENTRAL,3,12
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA06,ALM-CENTRAL,1,13
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA06,ALM-CENTRAL,2,10
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA07,ALM-CENTRAL,1,7
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA07,ALM-CENTRAL,2,18
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA08,ALM-CENTRAL,1,6
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA09,ALM-CENTRAL,1,3
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA09,ALM-CENTRAL,2,14
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA09,ALM-CENTRAL,3,24
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA10,ALM-CENTRAL,1,1
BASE,N025-I01,RECOCIDO_SIMULADO,4,TA10,ALM-CENTRAL,2,16
BASE,N025-I01,RECOCIDO_SIMULADO,4,TM04,ALM-CENTRAL,1,8
BASE,N025-I01,RECOCIDO_SIMULADO,4,TM05,ALM-CENTRAL,1,11
BASE,N025-I01,RECOCIDO_SIMULADO,4,TM09,ALM-CENTRAL,1,23
BASE,N025-I01,RECOCIDO_SIMULADO,4,TM09,ALM-CENTRAL,2,15
BASE,N025-I01,RECOCIDO_SIMULADO,4,TM10,ALM-CENTRAL,1,21
BASE,N025-I01,RECOCIDO_SIMULADO,4,TM14,ALM-CENTRAL,1,22
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA01,ALM-CENTRAL,1,11
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA01,ALM-CENTRAL,2,25
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA02,ALM-CENTRAL,1,13
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA02,ALM-CENTRAL,2,16
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA03,ALM-CENTRAL,1,3
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA03,ALM-CENTRAL,2,14
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA04,ALM-CENTRAL,1,1
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA04,ALM-CENTRAL,2,9
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA05,ALM-CENTRAL,1,20
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA05,ALM-CENTRAL,2,18
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA06,ALM-CENTRAL,1,7
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA07,ALM-CENTRAL,1,17
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA08,ALM-CENTRAL,1,5
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA08,ALM-CENTRAL,2,12
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA08,ALM-CENTRAL,3,24
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA09,ALM-CENTRAL,1,21
BASE,N025-I01,RECOCIDO_SIMULADO,5,TA10,ALM-CENTRAL,1,6
BASE,N025-I01,RECOCIDO_SIMULADO,5,TM01,ALM-CENTRAL,1,4
BASE,N025-I01,RECOCIDO_SIMULADO,5,TM03,ALM-CENTRAL,1,19
BASE,N025-I01,RECOCIDO_SIMULADO,5,TM05,ALM-CENTRAL,1,22
BASE,N025-I01,RECOCIDO_SIMULADO,5,TM07,ALM-CENTRAL,1,15
BASE,N025-I01,RECOCIDO_SIMULADO,5,TM08,ALM-CENTRAL,1,8
BASE,N025-I01,RECOCIDO_SIMULADO,5,TM10,ALM-CENTRAL,1,10
BASE,N025-I01,RECOCIDO_SIMULADO,5,TM14,ALM-CENTRAL,1,2
BASE,N025-I01,RECOCIDO_SIMULADO,5,TM15,ALM-CENTRAL,1,23
BASE,N025-I01,GENETICO,5,TA01,ALM-CENTRAL,1,3
BASE,N025-I01,GENETICO,5,TA01,ALM-CENTRAL,2,16
BASE,N025-I01,GENETICO,5,TA02,ALM-CENTRAL,1,7
BASE,N025-I01,GENETICO,5,TA03,ALM-CENTRAL,1,6
BASE,N025-I01,GENETICO,5,TA03,ALM-CENTRAL,2,24
BASE,N025-I01,GENETICO,5,TA04,ALM-CENTRAL,1,2
BASE,N025-I01,GENETICO,5,TA04,ALM-CENTRAL,2,17
BASE,N025-I01,GENETICO,5,TA05,ALM-CENTRAL,1,8
BASE,N025-I01,GENETICO,5,TA06,ALM-CENTRAL,1,20
BASE,N025-I01,GENETICO,5,TA07,ALM-CENTRAL,1,11
BASE,N025-I01,GENETICO,5,TA08,ALM-CENTRAL,1,1
BASE,N025-I01,GENETICO,5,TA09,ALM-CENTRAL,1,13
BASE,N025-I01,GENETICO,5,TA09,ALM-CENTRAL,2,25
BASE,N025-I01,GENETICO,5,TA10,ALM-CENTRAL,1,5
BASE,N025-I01,GENETICO,5,TA10,ALM-CENTRAL,2,9
BASE,N025-I01,GENETICO,5,TM01,ALM-CENTRAL,1,21
BASE,N025-I01,GENETICO,5,TM02,ALM-CENTRAL,1,23
BASE,N025-I01,GENETICO,5,TM03,ALM-CENTRAL,1,10
BASE,N025-I01,GENETICO,5,TM04,ALM-CENTRAL,1,19
BASE,N025-I01,GENETICO,5,TM05,ALM-CENTRAL,1,12
BASE,N025-I01,GENETICO,5,TM06,ALM-CENTRAL,1,14
BASE,N025-I01,GENETICO,5,TM07,ALM-CENTRAL,1,15
BASE,N025-I01,GENETICO,5,TM08,ALM-CENTRAL,1,18
BASE,N025-I01,GENETICO,5,TM09,ALM-CENTRAL,1,22
BASE,N025-I01,GENETICO,5,TM10,ALM-CENTRAL,1,4
BASE,N025-I01,GENETICO,6,TA01,ALM-CENTRAL,1,3
BASE,N025-I01,GENETICO,6,TA01,ALM-CENTRAL,2,16
BASE,N025-I01,GENETICO,6,TA02,ALM-CENTRAL,1,25
BASE,N025-I01,GENETICO,6,TA03,ALM-CENTRAL,1,6
BASE,N025-I01,GENETICO,6,TA04,ALM-CENTRAL,1,2
BASE,N025-I01,GENETICO,6,TA04,ALM-CENTRAL,2,9
BASE,N025-I01,GENETICO,6,TA05,ALM-CENTRAL,1,8
BASE,N025-I01,GENETICO,6,TA06,ALM-CENTRAL,1,7
BASE,N025-I01,GENETICO,6,TA06,ALM-CENTRAL,2,17
BASE,N025-I01,GENETICO,6,TA07,ALM-CENTRAL,1,11
BASE,N025-I01,GENETICO,6,TA08,ALM-CENTRAL,1,1
BASE,N025-I01,GENETICO,6,TA09,ALM-CENTRAL,1,13
BASE,N025-I01,GENETICO,6,TA10,ALM-CENTRAL,1,5
BASE,N025-I01,GENETICO,6,TA10,ALM-CENTRAL,2,24
BASE,N025-I01,GENETICO,6,TM01,ALM-CENTRAL,1,21
BASE,N025-I01,GENETICO,6,TM02,ALM-CENTRAL,1,23
BASE,N025-I01,GENETICO,6,TM03,ALM-CENTRAL,1,10
BASE,N025-I01,GENETICO,6,TM04,ALM-CENTRAL,1,19
BASE,N025-I01,GENETICO,6,TM05,ALM-CENTRAL,1,12
BASE,N025-I01,GENETICO,6,TM06,ALM-CENTRAL,1,14
BASE,N025-I01,GENETICO,6,TM07,ALM-CENTRAL,1,15
BASE,N025-I01,GENETICO,6,TM08,ALM-CENTRAL,1,18
BASE,N025-I01,GENETICO,6,TM09,ALM-CENTRAL,1,4
BASE,N025-I01,GENETICO,6,TM10,ALM-CENTRAL,1,20
BASE,N025-I01,GENETICO,6,TM11,ALM-CENTRAL,1,22
BASE,N025-I01,RECOCIDO_SIMULADO,6,TA01,ALM-CENTRAL,1,8
BASE,N025-I01,RECOCIDO_SIMULADO,6,TA01,ALM-CENTRAL,2,15
BASE,N025-I01,RECOCIDO_SIMULADO,6,TA02,ALM-CENTRAL,1,3
BASE,N025-I01,RECOCIDO_SIMULADO,6,TA02,ALM-CENTRAL,2,14
BASE,N025-I01,RECOCIDO_SIMULADO,6,TA03,ALM-CENTRAL,1,6
BASE,N025-I01,RECOCIDO_SIMULADO,6,TA03,ALM-CENTRAL,2,24
BASE,N025-I01,RECOCIDO_SIMULADO,6,TA04,ALM-CENTRAL,1,17
BASE,N025-I01,RECOCIDO_SIMULADO,6,TA04,ALM-CENTRAL,2,25
BASE,N025-I01,RECOCIDO_SIMULADO,6,TA05,ALM-CENTRAL,1,1
BASE,N025-I01,RECOCIDO_SIMULADO,6,TA05,ALM-CENTRAL,2,9
BASE,N025-I01,RECOCIDO_SIMULADO,6,TA06,ALM-CENTRAL,1,5
