variante,escenario,tamanio,instancia,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial
BASE,N025-I01,25,1,7,784,RECOCIDO_SIMULADO,206.972895,4421,22601.236667,612.403333,219.888333,0,0,true,true,48,26.666667,11156,1526,42.401961,245.24689
BASE,N025-I01,25,1,7,784,GENETICO,932.889482,9060,22565.446667,605.113333,219.603333,0,0,true,true,48,26.666667,10860,1526,42.401961,
BASE,N025-I01,25,1,8,785,GENETICO,1149.506084,9060,22546.351667,605.518333,219.408333,0,0,true,true,48,26.666667,10656,1494,42.401961,
BASE,N025-I01,25,1,8,785,RECOCIDO_SIMULADO,224.262015,4621,22609.241667,609.908333,219.993333,0,0,true,true,48,26.666667,11056,1536,42.401961,320.911835
BASE,N025-I01,25,1,9,786,RECOCIDO_SIMULADO,216.776699,4461,22550.761667,609.928333,219.408333,0,0,true,true,48,26.666667,11176,1506,42.401961,262.806741
BASE,N025-I01,25,1,9,786,GENETICO,1187.132832,9060,22554.641667,604.808333,219.498333,0,0,true,true,48,26.666667,10728,1506,42.401961,
BASE,N025-I01,25,1,10,787,GENETICO,998.396893,9060,22554.641667,604.808333,219.498333,0,0,true,true,48,26.666667,10728,1506,42.401961,
BASE,N025-I01,25,1,10,787,RECOCIDO_SIMULADO,218.868216,4461,22562.716667,612.883333,219.498333,0,0,true,true,48,26.666667,11080,1488,42.401961,262.381472
BASE,N025-I01,25,1,11,788,RECOCIDO_SIMULADO,211.578305,4301,22578.131667,611.798333,219.663333,0,0,true,true,48,26.666667,10864,1496,42.401961,217.68911
BASE,N025-I01,25,1,11,788,GENETICO,1097.18515,9060,22554.641667,604.808333,219.498333,0,0,true,true,48,26.666667,10728,1506,42.401961,
BASE,N025-I01,25,1,12,789,GENETICO,910.149298,9060,22554.641667,604.808333,219.498333,0,0,true,true,48,26.666667,10728,1506,42.401961,
BASE,N025-I01,25,1,12,789,RECOCIDO_SIMULADO,215.935628,4461,22597.661667,608.828333,219.888333,0,0,true,true,48,26.666667,11136,1570,42.401961,258.578185
BASE,N025-I01,25,1,13,790,RECOCIDO_SIMULADO,220.252145,4541,22598.746667,609.913333,219.888333,0,0,true,true,48,26.666667,10364,1422,42.401961,292.100277
BASE,N025-I01,25,1,13,790,GENETICO,964.958109,9060,22565.696667,605.363333,219.603333,0,0,true,true,48,26.666667,10764,1514,42.401961,
BASE,N025-I01,25,1,14,791,GENETICO,959.365963,9060,22565.446667,605.113333,219.603333,0,0,true,true,48,26.666667,10860,1526,42.401961,
BASE,N025-I01,25,1,14,791,RECOCIDO_SIMULADO,223.152588,4541,22606.256667,609.923333,219.963333,0,0,true,true,48,26.666667,11540,1618,42.401961,283.514065
BASE,N025-I02,25,2,0,777,GENETICO,1213.422359,9060,11868.695,432.361667,114.363333,0,0,true,true,56,15.384615,11612,1668,31.617647,
BASE,N025-I02,25,2,0,777,RECOCIDO_SIMULADO,315.669784,4501,11868.09,445.256667,114.228333,0,0,true,true,56,15.384615,10620,1488,31.617647,268.755085
BASE,N025-I02,25,2,1,778,RECOCIDO_SIMULADO,283.201262,4301,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,207.972166
BASE,N025-I02,25,2,1,778,GENETICO,892.928297,9060,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,
BASE,N025-I02,25,2,2,779,GENETICO,950.240287,9060,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,
BASE,N025-I02,25,2,2,779,RECOCIDO_SIMULADO,278.924003,4421,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,251.668909
BASE,N025-I02,25,2,3,780,RECOCIDO_SIMULADO,279.808418,4461,11864.766667,441.933333,114.228333,0,0,true,true,56,15.384615,11744,1658,31.617647,262.566386
BASE,N025-I02,25,2,3,780,GENETICO,1313.598382,9060,11868.695,432.361667,114.363333,0,0,true,true,56,15.384615,11612,1668,31.617647,
BASE,N025-I02,25,2,4,781,GENETICO,981.624095,9060,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,
BASE,N025-I02,25,2,4,781,RECOCIDO_SIMULADO,303.501013,4541,11862.245,439.411667,114.228333,0,0,true,true,56,15.384615,11230,1642,31.617647,286.015973
BASE,N025-I02,25,2,5,782,RECOCIDO_SIMULADO,268.680523,4181,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,184.606017
BASE,N025-I02,25,2,5,782,GENETICO,1035.947946,9060,11868.695,432.361667,114.363333,0,0,true,true,56,15.384615,11612,1668,31.617647,
BASE,N025-I02,25,2,6,783,GENETICO,1451.043904,9060,11855.36,432.526667,114.228333,0,0,true,true,56,15.384615,11568,1658,31.617647,
BASE,N025-I02,25,2,6,783,RECOCIDO_SIMULADO,279.094884,4341,11863.26,440.426667,114.228333,0,0,true,true,56,15.384615,11840,1632,31.617647,219.866269
BASE,N025-I02,25,2,7,784,RECOCIDO_SIMULADO,292.056393,4461,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,254.804795
BASE,N025-I02,25,2,7,784,GENETICO,1253.803979,9060,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,
BASE,N025-I02,25,2,8,785,GENETICO,928.518457,9060,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,
BASE,N025-I02,25,2,8,785,RECOCIDO_SIMULADO,291.224612,4421,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,247.406726
BASE,N025-I02,25,2,9,786,RECOCIDO_SIMULADO,285.224575,4381,11861.44,438.606667,114.228333,0,0,true,true,56,15.384615,11432,1652,31.617647,230.026061
BASE,N025-I02,25,2,9,786,GENETICO,1130.381241,9060,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,
BASE,N025-I02,25,2,10,787,GENETICO,1325.571364,9060,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,
BASE,N025-I02,25,2,10,787,RECOCIDO_SIMULADO,322.049875,4341,11861.56,438.726667,114.228333,0,0,true,true,56,15.384615,11820,1656,31.617647,218.916321
BASE,N025-I02,25,2,11,788,RECOCIDO_SIMULADO,345.074318,4461,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,263.243644
BASE,N025-I02,25,2,11,788,GENETICO,1051.003437,9060,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,
BASE,N025-I02,25,2,12,789,GENETICO,1127.037789,9060,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,
BASE,N025-I02,25,2,12,789,RECOCIDO_SIMULADO,296.12026,4461,11862.596667,439.763333,114.228333,0,0,true,true,56,15.384615,11056,1578,31.617647,262.656861
BASE,N025-I02,25,2,13,790,RECOCIDO_SIMULADO,281.24159,4341,11863.8,440.966667,114.228333,0,0,true,true,56,15.384615,11824,1648,31.617647,227.487904
BASE,N025-I02,25,2,13,790,GENETICO,1011.292127,9060,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,
BASE,N025-I02,25,2,14,791,GENETICO,1168.566724,9060,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,
BASE,N025-I02,25,2,14,791,RECOCIDO_SIMULADO,313.164642,4501,11871.725,432.391667,114.393333,0,0,true,true,56,15.384615,11604,1668,31.617647,281.28402
BASE,N025-I03,25,3,0,777,GENETICO,906.838672,9060,12052.515,415.848333,116.366667,0,0,true,true,68,52.941176,11752,1682,28.676471,
BASE,N025-I03,25,3,0,777,RECOCIDO_SIMULADO,188.153112,4301,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,208.147491
BASE,N025-I03,25,3,1,778,RECOCIDO_SIMULADO,167.380402,4061,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,158.913668
BASE,N025-I03,25,3,1,778,GENETICO,1372.509339,9060,12052.515,415.848333,116.366667,0,0,true,true,68,52.941176,11752,1682,28.676471,
BASE,N025-I03,25,3,2,779,GENETICO,1095.074092,9060,12052.86,416.193333,116.366667,0,0,true,true,68,52.941176,11148,1578,28.676471,
BASE,N025-I03,25,3,2,779,RECOCIDO_SIMULADO,182.767059,4381,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,230.015158
BASE,N025-I03,25,3,3,780,RECOCIDO_SIMULADO,172.283657,4101,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,162.079758
BASE,N025-I03,25,3,3,780,GENETICO,620.926488,9060,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,
BASE,N025-I03,25,3,4,781,GENETICO,1043.520793,9060,12052.415,415.748333,116.366667,0,0,true,true,68,52.941176,10920,1578,28.676471,
BASE,N025-I03,25,3,4,781,RECOCIDO_SIMULADO,184.047303,4261,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,200.72606
BASE,N025-I03,25,3,5,782,RECOCIDO_SIMULADO,166.507343,4021,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,145.009174
BASE,N025-I03,25,3,5,782,GENETICO,1150.609379,9060,12052.515,415.848333,116.366667,0,0,true,true,68,52.941176,11752,1682,28.676471,
BASE,N025-I03,25,3,6,783,GENETICO,887.924999,9060,12052.215,415.548333,116.366667,0,0,true,true,68,52.941176,11736,1680,28.676471,
BASE,N025-I03,25,3,6,783,RECOCIDO_SIMULADO,173.507161,4261,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,199.93687
BASE,N025-I03,25,3,7,784,RECOCIDO_SIMULADO,175.642637,4261,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,200.684527
BASE,N025-I03,25,3,7,784,GENETICO,583.769234,9060,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,
BASE,N025-I03,25,3,8,785,GENETICO,595.13553,9060,12052.415,415.748333,116.366667,0,0,true,true,68,52.941176,10920,1578,28.676471,
BASE,N025-I03,25,3,8,785,RECOCIDO_SIMULADO,191.966775,4381,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,239.321755
BASE,N025-I03,25,3,9,786,RECOCIDO_SIMULADO,183.308673,4181,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,184.348607
BASE,N025-I03,25,3,9,786,GENETICO,823.144965,9060,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,
BASE,N025-I03,25,3,10,787,GENETICO,992.628895,9060,12053.115,416.448333,116.366667,0,0,true,true,68,52.941176,10984,1576,28.676471,
BASE,N025-I03,25,3,10,787,RECOCIDO_SIMULADO,185.532431,4341,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,223.550881
BASE,N025-I03,25,3,11,788,RECOCIDO_SIMULADO,183.065868,4341,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,224.618332
BASE,N025-I03,25,3,11,788,GENETICO,950.102367,9060,12052.86,416.193333,116.366667,0,0,true,true,68,52.941176,11148,1578,28.676471,
BASE,N025-I03,25,3,12,789,GENETICO,1029.56013,9060,12052.515,415.848333,116.366667,0,0,true,true,68,52.941176,11752,1682,28.676471,
BASE,N025-I03,25,3,12,789,RECOCIDO_SIMULADO,178.750212,4181,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,183.346781
BASE,N025-I03,25,3,13,790,RECOCIDO_SIMULADO,167.843964,4181,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,183.402016
BASE,N025-I03,25,3,13,790,GENETICO,1021.920161,9060,12052.92,416.253333,116.366667,0,0,true,true,68,52.941176,11132,1578,28.676471,
BASE,N025-I03,25,3,14,791,GENETICO,998.91126,9060,12052.215,415.548333,116.366667,0,0,true,true,68,52.941176,11736,1680,28.676471,
BASE,N025-I03,25,3,14,791,RECOCIDO_SIMULADO,176.662683,4341,12053.415,416.748333,116.366667,0,0,true,true,68,52.941176,11000,1578,28.676471,229.279765
BASE,N050-I01,50,1,0,777,GENETICO,1743.854816,9060,106453.158333,1942.491667,1045.106667,0,0,true,true,28,7.142857,17304,2652,74.019608,
BASE,N050-I01,50,1,0,777,RECOCIDO_SIMULADO,692.728766,4861,106743.226667,1948.393333,1047.948333,0,0,true,true,28,7.142857,17924,2752,74.019608,435.936801
BASE,N050-I01,50,1,1,778,RECOCIDO_SIMULADO,714.632623,4981,106654.238333,1953.071667,1047.011667,0,0,true,true,28,7.142857,17784,2684,74.019608,509.359725
BASE,N050-I01,50,1,1,778,GENETICO,1703.214513,9060,106650.158333,1944.491667,1047.056667,0,0,true,true,28,7.142857,17060,2614,74.019608,
BASE,N050-I01,50,1,2,779,GENETICO,1999.569165,9060,104885.236667,1865.903333,980.193333,1,0,true,true,28,7.142857,17040,2594,71.568627,
BASE,N050-I01,50,1,2,779,RECOCIDO_SIMULADO,697.518201,4941,106398.548333,1950.381667,1044.481667,0,0,true,true,28,7.142857,17560,2546,74.019608,479.326678
BASE,N050-I01,50,1,3,780,RECOCIDO_SIMULADO,692.596087,4861,106485.608333,1949.108333,1045.365,0,0,true,true,28,7.142857,17734,2664,74.019608,442.609675
BASE,N050-I01,50,1,3,780,GENETICO,1693.682451,9060,106453.158333,1942.491667,1045.106667,0,0,true,true,28,7.142857,17304,2652,74.019608,
BASE,N050-I01,50,1,4,781,GENETICO,1695.735864,9060,106452.708333,1942.041667,1045.106667,0,0,true,true,28,7.142857,16712,2578,74.019608,
BASE,N050-I01,50,1,4,781,RECOCIDO_SIMULADO,693.513932,5021,106735.366667,1949.7,1047.856667,0,0,true,true,28,7.142857,17474,2622,74.019608,528.158764
BASE,N050-I01,50,1,5,782,RECOCIDO_SIMULADO,796.909511,4981,106586.331667,1953.165,1046.331667,0,0,true,true,28,7.142857,18390,2786,74.019608,521.229218
BASE,N050-I01,50,1,5,782,GENETICO,1699.992479,9060,106453.108333,1942.441667,1045.106667,0,0,true,true,28,7.142857,16664,2572,74.019608,
BASE,N050-I01,50,1,6,783,GENETICO,1698.167565,9060,106452.708333,1942.041667,1045.106667,0,0,true,true,28,7.142857,16712,2578,74.019608,
BASE,N050-I01,50,1,6,783,RECOCIDO_SIMULADO,638.155907,4821,106677.636667,1948.97,1047.286667,0,0,true,true,28,7.142857,19080,2898,74.019608,424.699827
BASE,N050-I01,50,1,7,784,RECOCIDO_SIMULADO,737.544924,5021,106450.816667,1955.316667,1044.955,0,0,true,true,28,7.142857,17420,2568,74.019608,523.663909
BASE,N050-I01,50,1,7,784,GENETICO,1683.184866,9060,106452.708333,1942.041667,1045.106667,0,0,true,true,28,7.142857,16712,2578,74.019608,
BASE,N050-I01,50,1,8,785,GENETICO,2143.103912,9060,105029.435,1867.435,981.62,1,0,true,true,28,7.142857,17124,2648,71.568627,
BASE,N050-I01,50,1,8,785,RECOCIDO_SIMULADO,704.548377,4901,106455.863333,1949.196667,1045.066667,0,0,true,true,28,7.142857,17576,2672,74.019608,468.043283
BASE,N050-I01,50,1,9,786,RECOCIDO_SIMULADO,672.706655,4901,106563.206667,1954.206667,1046.09,0,0,true,true,28,7.142857,18402,2696,74.019608,453.224503
BASE,N050-I01,50,1,9,786,GENETICO,1914.319318,9060,105066.96,1869.46,981.975,1,0,true,true,28,7.142857,17228,2646,71.568627,
BASE,N050-I01,50,1,10,787,GENETICO,1744.316592,9060,106452.708333,1942.041667,1045.106667,0,0,true,true,28,7.142857,16712,2578,74.019608,
BASE,N050-I01,50,1,10,787,RECOCIDO_SIMULADO,680.666113,5061,106575.83,1952.996667,1046.228333,0,0,true,true,28,7.142857,18384,2774,74.019608,557.181543
BASE,N050-I01,50,1,11,788,RECOCIDO_SIMULADO,670.684324,4861,106534.076667,1951.41,1045.826667,0,0,true,true,28,7.142857,17558,2706,74.019608,443.699494
BASE,N050-I01,50,1,11,788,GENETICO,1907.036369,9060,106361.628333,1941.461667,1044.201667,0,0,true,true,28,7.142857,16480,2534,74.019608,
BASE,N050-I01,50,1,12,789,GENETICO,1697.561548,9060,106452.708333,1942.041667,1045.106667,0,0,true,true,28,7.142857,16712,2578,74.019608,
BASE,N050-I01,50,1,12,789,RECOCIDO_SIMULADO,690.872148,4901,106270.275,1947.108333,1043.231667,0,0,true,true,28,7.142857,17042,2488,74.019608,464.191629
BASE,N050-I01,50,1,13,790,RECOCIDO_SIMULADO,681.24499,4861,106522.66,1945.66,1045.77,0,0,true,true,28,7.142857,17064,2626,74.019608,431.136448
BASE,N050-I01,50,1,13,790,GENETICO,1720.660975,9060,106594.563333,1943.396667,1046.511667,0,0,true,true,28,7.142857,16760,2570,74.019608,
BASE,N050-I01,50,1,14,791,GENETICO,1659.249322,9060,106453.208333,1942.541667,1045.106667,0,0,true,true,28,7.142857,17048,2620,74.019608,
BASE,N050-I01,50,1,14,791,RECOCIDO_SIMULADO,684.011894,4981,106683.468333,1949.135,1047.343333,0,0,true,true,28,7.142857,17482,2684,74.019608,518.430417
BASE,N050-I02,50,2,0,777,GENETICO,988.79627,9060,80331.358333,1605.691667,787.256667,0,0,true,true,28,17.647059,17564,2640,54.166667,
BASE,N050-I02,50,2,0,777,RECOCIDO_SIMULADO,211.544441,4901,80291.548333,1610.715,786.808333,0,0,true,true,28,17.647059,17744,2634,54.166667,468.890587
BASE,N050-I02,50,2,1,778,RECOCIDO_SIMULADO,211.949316,5021,80150.646667,1614.98,785.356667,0,0,true,true,26,14.705882,18058,2638,54.166667,548.012121
BASE,N050-I02,50,2,1,778,GENETICO,701.360308,9060,80159.153333,1603.486667,785.556667,0,0,true,true,28,17.647059,17460,2634,54.166667,
BASE,N050-I02,50,2,2,779,GENETICO,687.5387,9060,80159.153333,1603.486667,785.556667,0,0,true,true,28,17.647059,17588,2650,54.166667,
BASE,N050-I02,50,2,2,779,RECOCIDO_SIMULADO,207.593905,4901,80222.08,1615.913333,786.061667,0,0,true,true,28,17.647059,16250,2354,54.166667,457.201211
BASE,N050-I02,50,2,3,780,RECOCIDO_SIMULADO,206.42884,4941,80147.303333,1613.97,785.333333,0,0,true,true,28,17.647059,18100,2870,54.166667,489.860527
BASE,N050-I02,50,2,3,780,GENETICO,662.930928,9060,80159.153333,1603.486667,785.556667,0,0,true,true,28,17.647059,17588,2650,54.166667,
BASE,N050-I02,50,2,4,781,GENETICO,698.304962,9060,80159.153333,1603.486667,785.556667,0,0,true,true,28,17.647059,17460,2634,54.166667,
BASE,N050-I02,50,2,4,781,RECOCIDO_SIMULADO,215.79436,5101,80276.178333,1615.011667,786.611667,0,0,true,true,28,17.647059,17752,2668,54.166667,593.3837
BASE,N050-I02,50,2,5,782,RECOCIDO_SIMULADO,217.272306,4941,80229.048333,1612.715,786.163333,0,0,true,true,28,17.647059,18348,2904,54.166667,484.307323
BASE,N050-I02,50,2,5,782,GENETICO,728.58314,9060,80305.573333,1604.906667,787.006667,0,0,true,true,28,17.647059,17488,2636,54.166667,
BASE,N050-I02,50,2,6,783,GENETICO,674.327333,9060,80175.475,1604.808333,785.706667,0,0,true,true,28,17.647059,17756,2630,54.166667,
BASE,N050-I02,50,2,6,783,RECOCIDO_SIMULADO,214.348516,5061,80178.798333,1613.131667,785.656667,0,0,true,true,28,17.647059,18186,2716,54.166667,557.050502
BASE,N050-I02,50,2,7,784,RECOCIDO_SIMULADO,205.931259,4901,80215.26,1616.926667,785.983333,0,0,true,true,26,14.705882,17882,2582,54.166667,462.289568
BASE,N050-I02,50,2,7,784,GENETICO,667.105436,9060,80159.153333,1603.486667,785.556667,0,0,true,true,28,17.647059,17460,2634,54.166667,
BASE,N050-I02,50,2,8,785,GENETICO,695.074812,9060,80159.153333,1603.486667,785.556667,0,0,true,true,28,17.647059,17460,2634,54.166667,
BASE,N050-I02,50,2,8,785,RECOCIDO_SIMULADO,203.813234,4861,80036.188333,1609.688333,784.265,0,0,true,true,28,17.647059,18072,2774,54.166667,442.49111
BASE,N050-I02,50,2,9,786,RECOCIDO_SIMULADO,206.637442,4861,80070.346667,1616.346667,784.54,0,0,true,true,26,14.705882,17278,2620,54.166667,447.530587
BASE,N050-I02,50,2,9,786,GENETICO,831.026848,9060,80116.17,1602.503333,785.136667,0,0,true,true,28,17.647059,17072,2526,54.166667,
BASE,N050-I02,50,2,10,787,GENETICO,696.465681,9060,80106.633333,1603.466667,785.031667,0,0,true,true,28,17.647059,17444,2610,54.166667,
BASE,N050-I02,50,2,10,787,RECOCIDO_SIMULADO,216.034652,4981,80221.005,1613.338333,786.076667,0,0,true,true,28,17.647059,17962,2694,54.166667,519.996881
BASE,N050-I02,50,2,11,788,RECOCIDO_SIMULADO,209.700872,4941,80170.778333,1609.945,785.608333,0,0,true,true,28,17.647059,18348,2788,54.166667,475.861053
BASE,N050-I02,50,2,11,788,GENETICO,1050.536034,9060,80003.928333,1602.761667,784.011667,0,0,true,true,28,17.647059,16988,2528,54.166667,
BASE,N050-I02,50,2,12,789,GENETICO,676.022507,9060,80160.708333,1605.041667,785.556667,0,0,true,true,28,17.647059,17508,2618,54.166667,
BASE,N050-I02,50,2,12,789,RECOCIDO_SIMULADO,213.755672,4941,80301.165,1613.665,786.875,0,0,true,true,28,17.647059,17942,2734,54.166667,490.861189
BASE,N050-I02,50,2,13,790,RECOCIDO_SIMULADO,212.035547,4821,80056.17,1611.336667,784.448333,0,0,true,true,26,14.705882,18172,2664,54.166667,418.094248
BASE,N050-I02,50,2,13,790,GENETICO,841.187028,9060,79993.088333,1602.755,783.903333,0,0,true,true,28,17.647059,16802,2472,54.166667,
BASE,N050-I02,50,2,14,791,GENETICO,691.930597,9060,80159.153333,1603.486667,785.556667,0,0,true,true,28,17.647059,17588,2650,54.166667,
BASE,N050-I02,50,2,14,791,RECOCIDO_SIMULADO,224.521625,4941,80230.43,1613.096667,786.173333,0,0,true,true,28,17.647059,18960,2830,54.166667,477.97172
BASE,N050-I03,50,3,0,777,GENETICO,656.05403,9060,82700.761667,1731.095,809.696667,0,0,true,true,26,14.814815,14480,2180,64.460784,
BASE,N050-I03,50,3,0,777,RECOCIDO_SIMULADO,215.305934,4901,82917.253333,1738.086667,811.791667,0,0,true,true,28,14.814815,16190,2490,64.460784,453.798166
BASE,N050-I03,50,3,1,778,RECOCIDO_SIMULADO,215.060988,4861,82873.855,1741.521667,811.323333,0,0,true,true,26,14.814815,16806,2552,64.460784,439.568179
BASE,N050-I03,50,3,1,778,GENETICO,638.042148,9060,82702.031667,1732.365,809.696667,0,0,true,true,26,14.814815,14768,2202,64.460784,
BASE,N050-I03,50,3,2,779,GENETICO,693.315895,9060,82683.978333,1731.978333,809.52,0,0,true,true,26,14.814815,14666,2228,64.460784,
BASE,N050-I03,50,3,2,779,RECOCIDO_SIMULADO,202.359609,4621,82854.738333,1736.738333,811.18,0,0,true,true,26,14.814815,16418,2532,64.460784,315.469792
BASE,N050-I03,50,3,3,780,RECOCIDO_SIMULADO,214.465612,4941,82917.176667,1739.343333,811.778333,0,0,true,true,28,14.814815,15978,2410,64.460784,493.323991
BASE,N050-I03,50,3,3,780,GENETICO,650.706616,9060,82700.761667,1731.095,809.696667,0,0,true,true,26,14.814815,14480,2180,64.460784,
BASE,N050-I03,50,3,4,781,GENETICO,722.054007,9060,82646.321667,1730.655,809.156667,0,0,true,true,26,14.814815,14672,2196,64.460784,
BASE,N050-I03,50,3,4,781,RECOCIDO_SIMULADO,216.762456,5061,82907.101667,1741.268333,811.658333,0,0,true,true,28,14.814815,16368,2514,64.460784,550.38321
BASE,N050-I03,50,3,5,782,RECOCIDO_SIMULADO,217.40019,4981,82903.323333,1744.823333,811.585,0,0,true,true,26,14.814815,17570,2650,64.460784,503.995232
BASE,N050-I03,50,3,5,782,GENETICO,666.10846,9060,82700.761667,1731.095,809.696667,0,0,true,true,26,14.814815,14480,2180,64.460784,
BASE,N050-I03,50,3,6,783,GENETICO,809.9098,9060,82700.761667,1731.095,809.696667,0,0,true,true,26,14.814815,14480,2180,64.460784,
BASE,N050-I03,50,3,6,783,RECOCIDO_SIMULADO,215.529532,4901,82832.431667,1742.431667,810.9,0,0,true,true,26,11.111111,16592,2600,64.460784,461.466739
BASE,N050-I03,50,3,7,784,RECOCIDO_SIMULADO,213.047604,4981,82934.84,1740.173333,811.946667,0,0,true,true,28,14.814815,16786,2566,64.460784,512.551116
BASE,N050-I03,50,3,7,784,GENETICO,696.749771,9060,82686.061667,1731.395,809.546667,0,0,true,true,26,14.814815,14188,2136,64.460784,
BASE,N050-I03,50,3,8,785,GENETICO,603.149653,9060,82700.761667,1731.095,809.696667,0,0,true,true,26,14.814815,14480,2180,64.460784,
BASE,N050-I03,50,3,8,785,RECOCIDO_SIMULADO,202.826712,4861,82938.1,1736.766667,812.013333,0,0,true,true,26,14.814815,14444,2128,64.460784,432.523711
