variante,escenario,tamanio,instancia,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial
BASE,N025-I01,25,1,17,794,GENETICO,234.0568,9060,22555.786667,605.453333,219.503333,0,0,true,true,48,26.666667,10700,1504,42.401961,
BASE,N025-I01,25,1,18,795,GENETICO,170.7853,9060,22571.01,605.843333,219.651667,0,0,true,true,44,20,10276,1434,42.401961,
BASE,N025-I01,25,1,18,795,RECOCIDO_SIMULADO,29.3169,4541,22593.725,609.058333,219.846667,0,0,true,true,44,20,10448,1462,42.401961,294.590429
BASE,N025-I01,25,1,19,796,RECOCIDO_SIMULADO,29.547,4541,22603.261667,609.428333,219.938333,0,0,true,true,48,26.666667,10976,1506,42.401961,295.625577
BASE,N025-I01,25,1,19,796,GENETICO,149.8967,9060,22571.01,605.843333,219.651667,0,0,true,true,44,20,10276,1434,42.401961,
BASE,N025-I01,25,1,20,797,GENETICO,257.7559,9060,22570.536667,605.203333,219.653333,0,0,true,true,48,26.666667,10932,1538,42.401961,
BASE,N025-I01,25,1,20,797,RECOCIDO_SIMULADO,29.2704,4461,22597.576667,615.243333,219.823333,0,0,true,true,48,26.666667,11208,1488,42.401961,261.292197
BASE,N025-I01,25,1,21,798,RECOCIDO_SIMULADO,29.563,4461,22582.016667,612.183333,219.698333,0,0,true,true,48,26.666667,11076,1512,42.401961,264.613151
BASE,N025-I01,25,1,21,798,GENETICO,125.897,9060,22581.265,605.598333,219.756667,0,0,true,true,44,20,10264,1436,42.401961,
BASE,N025-I01,25,1,22,799,GENETICO,164.5299,9060,22609.143333,605.643333,220.035,0,0,true,true,48,26.666667,10508,1468,42.401961,
BASE,N025-I01,25,1,22,799,RECOCIDO_SIMULADO,26.7854,4221,22576.255,611.588333,219.646667,0,0,true,true,52,33.333333,9872,1310,42.401961,189.374301
BASE,N025-I01,25,1,23,800,RECOCIDO_SIMULADO,30.0315,4461,22568.331667,610.498333,219.578333,0,0,true,true,48,26.666667,10200,1418,42.401961,256.533446
BASE,N025-I01,25,1,23,800,GENETICO,175.5284,9060,22590.705,606.038333,219.846667,0,0,true,true,44,20,10224,1434,42.401961,
BASE,N025-I01,25,1,24,801,GENETICO,149.4426,9060,22605.181667,605.348333,219.998333,0,0,true,true,48,26.666667,10528,1494,42.401961,
BASE,N025-I01,25,1,24,801,RECOCIDO_SIMULADO,31.3697,4621,22580.481667,621.148333,219.593333,0,0,true,true,48,26.666667,11208,1494,42.401961,324.842347
BASE,N025-I01,25,1,25,802,RECOCIDO_SIMULADO,29.6397,4341,22594.726667,608.393333,219.863333,0,0,true,true,48,26.666667,9700,1342,42.401961,224.224667
BASE,N025-I01,25,1,25,802,GENETICO,165.6215,9060,22640.121667,606.288333,220.338333,0,0,true,true,48,26.666667,10496,1468,42.401961,
BASE,N025-I01,25,1,26,803,GENETICO,202.5024,9060,22570.986667,605.653333,219.653333,0,0,true,true,48,26.666667,10836,1526,42.401961,
BASE,N025-I01,25,1,26,803,RECOCIDO_SIMULADO,47.1184,4461,22630.565,610.398333,220.201667,0,0,true,true,52,33.333333,10736,1510,42.401961,258.61266
BASE,N025-I01,25,1,27,804,RECOCIDO_SIMULADO,40.0535,4541,22627.251667,608.418333,220.188333,0,0,true,true,48,26.666667,9752,1326,42.401961,283.530057
BASE,N025-I01,25,1,27,804,GENETICO,266.8858,9060,22535.841667,605.008333,219.308333,0,0,true,true,48,26.666667,10624,1488,42.401961,
BASE,N025-I01,25,1,28,805,GENETICO,162.8853,9060,22640.121667,606.288333,220.338333,0,0,true,true,48,26.666667,10496,1468,42.401961,
BASE,N025-I01,25,1,28,805,RECOCIDO_SIMULADO,29.6478,4501,22565.626667,609.293333,219.563333,0,0,true,true,48,26.666667,10916,1484,42.401961,278.524851
BASE,N025-I01,25,1,29,806,RECOCIDO_SIMULADO,29.4807,4541,22607.595,606.928333,220.006667,0,0,true,true,52,33.333333,10584,1472,42.401961,286.564797
BASE,N025-I01,25,1,29,806,GENETICO,104.0799,9060,22640.121667,606.288333,220.338333,0,0,true,true,48,26.666667,10496,1468,42.401961,
BASE,N025-I02,25,2,0,777,GENETICO,144.5942,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,0,777,RECOCIDO_SIMULADO,28.6796,4301,11832.316667,439.483333,113.928333,0,0,true,true,56,15.384615,10152,1458,31.617647,209.904327
BASE,N025-I02,25,2,1,778,RECOCIDO_SIMULADO,26.772,4101,11835,442.166667,113.928333,0,0,true,true,56,15.384615,10738,1516,31.617647,166.343481
BASE,N025-I02,25,2,1,778,GENETICO,114.9046,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,2,779,GENETICO,117.2164,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,2,779,RECOCIDO_SIMULADO,29.6452,4381,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,231.476944
BASE,N025-I02,25,2,3,780,RECOCIDO_SIMULADO,27.6955,4301,11832.631667,439.798333,113.928333,0,0,true,true,56,15.384615,11276,1640,31.617647,212.015227
BASE,N025-I02,25,2,3,780,GENETICO,120.7498,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,4,781,GENETICO,185.155,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,4,781,RECOCIDO_SIMULADO,30.6122,4301,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,217.826219
BASE,N025-I02,25,2,5,782,RECOCIDO_SIMULADO,27.4223,4141,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,175.33744
BASE,N025-I02,25,2,5,782,GENETICO,119.8442,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,6,783,GENETICO,136.9399,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,6,783,RECOCIDO_SIMULADO,30.0356,4381,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,234.388743
BASE,N025-I02,25,2,7,784,RECOCIDO_SIMULADO,30.1898,4141,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,169.843423
BASE,N025-I02,25,2,7,784,GENETICO,133.4635,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,8,785,GENETICO,533.4827,9060,11824.615,431.781667,113.928333,0,0,true,true,56,15.384615,11596,1690,31.617647,
BASE,N025-I02,25,2,8,785,RECOCIDO_SIMULADO,27.9403,4221,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,194.783119
BASE,N025-I02,25,2,9,786,RECOCIDO_SIMULADO,28.3281,4181,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,179.679819
BASE,N025-I02,25,2,9,786,GENETICO,162.098,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,10,787,GENETICO,204.2969,9060,11824.615,431.781667,113.928333,0,0,true,true,56,15.384615,11596,1690,31.617647,
BASE,N025-I02,25,2,10,787,RECOCIDO_SIMULADO,27.1937,4181,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,181.776038
BASE,N025-I02,25,2,11,788,RECOCIDO_SIMULADO,28.7558,4421,11834.788333,441.955,113.928333,0,0,true,true,56,15.384615,11206,1558,31.617647,249.968463
BASE,N025-I02,25,2,11,788,GENETICO,171.9021,9060,11838,431.666667,114.063333,0,0,true,true,56,15.384615,11656,1702,31.617647,
BASE,N025-I02,25,2,12,789,GENETICO,115.0845,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,12,789,RECOCIDO_SIMULADO,31.0556,4381,11833.74,440.906667,113.928333,0,0,true,true,56,15.384615,10972,1594,31.617647,230.522581
BASE,N025-I02,25,2,13,790,RECOCIDO_SIMULADO,27.5633,4061,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,153.717313
BASE,N025-I02,25,2,13,790,GENETICO,135.3735,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,14,791,GENETICO,135.8172,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,14,791,RECOCIDO_SIMULADO,32.0466,4461,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,256.373916
BASE,N025-I02,25,2,15,792,RECOCIDO_SIMULADO,27.9446,4221,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,196.172419
BASE,N025-I02,25,2,15,792,GENETICO,175.0737,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,16,793,GENETICO,137.6555,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,16,793,RECOCIDO_SIMULADO,30.0141,4501,11831.05,438.216667,113.928333,0,0,true,true,56,15.384615,10904,1520,31.617647,268.25723
BASE,N025-I02,25,2,17,794,RECOCIDO_SIMULADO,27.9464,4301,11831.498333,438.665,113.928333,0,0,true,true,56,15.384615,11558,1604,31.617647,207.786859
BASE,N025-I02,25,2,17,794,GENETICO,118.7285,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,18,795,GENETICO,114.6105,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,18,795,RECOCIDO_SIMULADO,28.2268,4261,11833.846667,441.013333,113.928333,0,0,true,true,56,15.384615,10902,1562,31.617647,206.248177
BASE,N025-I02,25,2,19,796,RECOCIDO_SIMULADO,29.0567,4341,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,226.659183
BASE,N025-I02,25,2,19,796,GENETICO,127.3972,9060,11838,431.666667,114.063333,0,0,true,true,56,15.384615,11656,1702,31.617647,
BASE,N025-I02,25,2,20,797,GENETICO,215.4502,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,20,797,RECOCIDO_SIMULADO,28.3967,4221,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,188.0376
BASE,N025-I02,25,2,21,798,RECOCIDO_SIMULADO,27.8892,4301,11832.361667,439.528333,113.928333,0,0,true,true,56,15.384615,10408,1460,31.617647,215.605129
BASE,N025-I02,25,2,21,798,GENETICO,190.9029,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,22,799,GENETICO,126.5994,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,22,799,RECOCIDO_SIMULADO,27.3121,4101,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,163.013174
BASE,N025-I02,25,2,23,800,RECOCIDO_SIMULADO,29.0762,4381,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,236.938358
BASE,N025-I02,25,2,23,800,GENETICO,325.4682,9060,11838,431.666667,114.063333,0,0,true,true,56,15.384615,11656,1702,31.617647,
BASE,N025-I02,25,2,24,801,GENETICO,117.0358,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,24,801,RECOCIDO_SIMULADO,28.6643,4341,11832.306667,439.473333,113.928333,0,0,true,true,56,15.384615,10932,1522,31.617647,220.334076
BASE,N025-I02,25,2,25,802,RECOCIDO_SIMULADO,30.7536,4381,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,231.692232
BASE,N025-I02,25,2,25,802,GENETICO,164.3264,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,26,803,GENETICO,441.7676,9060,11838,431.666667,114.063333,0,0,true,true,56,15.384615,11656,1702,31.617647,
BASE,N025-I02,25,2,26,803,RECOCIDO_SIMULADO,27.3217,4181,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,179.253745
BASE,N025-I02,25,2,27,804,RECOCIDO_SIMULADO,28.8918,4421,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,252.780674
BASE,N025-I02,25,2,27,804,GENETICO,121.4056,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,28,805,GENETICO,117.5963,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I02,25,2,28,805,RECOCIDO_SIMULADO,28.6378,4341,11834.5,441.666667,113.928333,0,0,true,true,56,15.384615,11560,1610,31.617647,229.08587
BASE,N025-I02,25,2,29,806,RECOCIDO_SIMULADO,28.5793,4381,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,237.511057
BASE,N025-I02,25,2,29,806,GENETICO,121.9817,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
BASE,N025-I03,25,3,0,777,GENETICO,126.0079,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
BASE,N025-I03,25,3,0,777,RECOCIDO_SIMULADO,29.2738,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,205.266741
BASE,N025-I03,25,3,1,778,RECOCIDO_SIMULADO,27.2093,4061,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,157.733026
BASE,N025-I03,25,3,1,778,GENETICO,138.4181,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,11432,1636,28.676471,
BASE,N025-I03,25,3,2,779,GENETICO,367.2384,9060,12032.22,415.553333,116.166667,0,0,true,true,68,52.941176,10836,1536,28.676471,
BASE,N025-I03,25,3,2,779,RECOCIDO_SIMULADO,28.2076,4341,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,227.551773
BASE,N025-I03,25,3,3,780,RECOCIDO_SIMULADO,27.9835,4101,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,160.566567
BASE,N025-I03,25,3,3,780,GENETICO,347.6715,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,10936,1574,28.676471,
BASE,N025-I03,25,3,4,781,GENETICO,352.8977,9060,12032.16,415.493333,116.166667,0,0,true,true,68,52.941176,10852,1536,28.676471,
BASE,N025-I03,25,3,4,781,RECOCIDO_SIMULADO,27.5383,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,199.167664
BASE,N025-I03,25,3,5,782,RECOCIDO_SIMULADO,26.262,3981,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,143.754009
BASE,N025-I03,25,3,5,782,GENETICO,190.9041,9060,12032.16,415.493333,116.166667,0,0,true,true,68,52.941176,10852,1536,28.676471,
BASE,N025-I03,25,3,6,783,GENETICO,420.9931,9060,12032.235,415.568333,116.166667,0,0,true,true,68,52.941176,10832,1536,28.676471,
BASE,N025-I03,25,3,6,783,RECOCIDO_SIMULADO,29.277,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,197.558828
BASE,N025-I03,25,3,7,784,RECOCIDO_SIMULADO,29.2108,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,198.373805
BASE,N025-I03,25,3,7,784,GENETICO,314.1088,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,11432,1636,28.676471,
BASE,N025-I03,25,3,8,785,GENETICO,201.4281,9060,12032.16,415.493333,116.166667,0,0,true,true,68,52.941176,10852,1536,28.676471,
BASE,N025-I03,25,3,8,785,RECOCIDO_SIMULADO,28.6258,4381,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,236.661243
BASE,N025-I03,25,3,9,786,RECOCIDO_SIMULADO,26.9134,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,182.711571
BASE,N025-I03,25,3,9,786,GENETICO,345.077,9060,12031.485,414.818333,116.166667,0,0,true,true,68,52.941176,11416,1634,28.676471,
BASE,N025-I03,25,3,10,787,GENETICO,162.4898,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,11432,1636,28.676471,
BASE,N025-I03,25,3,10,787,RECOCIDO_SIMULADO,28.1568,4341,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,221.089442
BASE,N025-I03,25,3,11,788,RECOCIDO_SIMULADO,30.7313,4341,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,221.769382
BASE,N025-I03,25,3,11,788,GENETICO,134.7362,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
BASE,N025-I03,25,3,12,789,GENETICO,422.6516,9060,12031.685,415.018333,116.166667,0,0,true,true,68,52.941176,10632,1536,28.676471,
BASE,N025-I03,25,3,12,789,RECOCIDO_SIMULADO,28.2767,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,180.984973
BASE,N025-I03,25,3,13,790,RECOCIDO_SIMULADO,27.3476,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,182.153912
BASE,N025-I03,25,3,13,790,GENETICO,440.9942,9060,12032.16,415.493333,116.166667,0,0,true,true,68,52.941176,10852,1536,28.676471,
BASE,N025-I03,25,3,14,791,GENETICO,131.7337,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
BASE,N025-I03,25,3,14,791,RECOCIDO_SIMULADO,28.4098,4341,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,226.980633
BASE,N025-I03,25,3,15,792,RECOCIDO_SIMULADO,28.6508,4341,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,219.297995
BASE,N025-I03,25,3,15,792,GENETICO,113.5359,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
BASE,N025-I03,25,3,16,793,GENETICO,377.7938,9060,12032.16,415.493333,116.166667,0,0,true,true,68,52.941176,10852,1536,28.676471,
BASE,N025-I03,25,3,16,793,RECOCIDO_SIMULADO,29.1778,4421,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,253.033939
BASE,N025-I03,25,3,17,794,RECOCIDO_SIMULADO,27.3984,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,198.037133
BASE,N025-I03,25,3,17,794,GENETICO,325.8807,9060,12032.235,415.568333,116.166667,0,0,true,true,68,52.941176,10832,1536,28.676471,
BASE,N025-I03,25,3,18,795,GENETICO,323.1763,9060,12032.16,415.493333,116.166667,0,0,true,true,68,52.941176,10852,1536,28.676471,
BASE,N025-I03,25,3,18,795,RECOCIDO_SIMULADO,27.4418,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,206.467442
BASE,N025-I03,25,3,19,796,RECOCIDO_SIMULADO,28.8649,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,204.663052
BASE,N025-I03,25,3,19,796,GENETICO,352.9962,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,10984,1580,28.676471,
BASE,N025-I03,25,3,20,797,GENETICO,373.3356,9060,12032.16,415.493333,116.166667,0,0,true,true,68,52.941176,10308,1468,28.676471,
BASE,N025-I03,25,3,20,797,RECOCIDO_SIMULADO,26.8285,4141,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,172.046229
BASE,N025-I03,25,3,21,798,RECOCIDO_SIMULADO,30.3071,4541,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,289.496255
BASE,N025-I03,25,3,21,798,GENETICO,161.8708,9060,12032.22,415.553333,116.166667,0,0,true,true,68,52.941176,10836,1536,28.676471,
BASE,N025-I03,25,3,22,799,GENETICO,217.5913,9060,12032.235,415.568333,116.166667,0,0,true,true,68,52.941176,10832,1536,28.676471,
BASE,N025-I03,25,3,22,799,RECOCIDO_SIMULADO,29.3624,4341,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,223.970603
BASE,N025-I03,25,3,23,800,RECOCIDO_SIMULADO,26.6531,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,181.630897
BASE,N025-I03,25,3,23,800,GENETICO,461.03,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,11432,1636,28.676471,
BASE,N025-I03,25,3,24,801,GENETICO,261.1623,9060,12032.235,415.568333,116.166667,0,0,true,true,68,52.941176,10832,1536,28.676471,
BASE,N025-I03,25,3,24,801,RECOCIDO_SIMULADO,26.2202,4021,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,145.099905
BASE,N025-I03,25,3,25,802,RECOCIDO_SIMULADO,28.7773,4421,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,251.8593
